Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DHI,2018-09,0,1.473B,3.459B,0,1.24,1.22,109.20M,685.00M,1.046B,2018-09,10.40B,466.20M,4.60M,4.60M,440.30M,96.10M,3.204B,589.10M,793.50M,607.70M,138.80M,4.505B,456.90M,8.984B,14.11B,3.90M,11.90B,1.202B,4.956B,2.214B,3.754B,456.90M,733.20M,0
DHI,2018-06,0,1.178B,3.397B,0,1.2,1.18,109.20M,423.70M,1.038B,2018-06,10.30B,453.80M,0,0,423.70M,61.00M,3.094B,603.20M,784.60M,616.20M,162.50M,4.435B,434.90M,8.597B,13.59B,3.90M,11.54B,1.192B,4.824B,2.053B,3.631B,434.90M,721.00M,0
DHI,2018-03,0,1.011B,2.962B,0,0.93,0.91,109.20M,419.60M,833.10M,2018-03,10.14B,351.00M,0,0,419.60M,57.90M,3.234B,432.20M,655.00M,444.80M,94.00M,3.795B,400.90M,8.199B,13.22B,3.90M,11.21B,1.099B,4.846B,2.008B,3.748B,400.90M,611.80M,0
DHI,2017-12,0,920.30M,2.580B,0,0.5,0.49,100.00M,396.20M,752.60M,2017-12,10.04B,189.30M,0,0,396.20M,53.60M,3.258B,368.40M,746.00M,391.20M,202.40M,3.333B,384.20M,7.882B,12.96B,3.90M,11.01B,1.166B,4.902B,1.943B,3.736B,384.20M,686.40M,0
DHI,2017-09,0,1.008B,3.264B,0,0.84,0.82,80.00M,325.00M,895.20M,2017-09,9.237B,313.30M,0,0,325.00M,51.80M,2.872B,479.10M,672.10M,485.60M,172.30M,4.159B,416.10M,7.747B,12.18B,3.80M,10.26B,1.093B,4.437B,1.923B,3.344B,416.10M,634.60M,0
DHI,2017-06,0,512.40M,2.961B,0,0.77,0.76,80.00M,329.30M,815.30M,2017-06,9.554B,289.00M,0,0,329.30M,55.80M,2.926B,440.80M,777.60M,444.50M,155.50M,3.776B,374.50M,7.436B,11.98B,3.80M,10.08B,1.231B,4.540B,1.900B,3.309B,374.50M,716.30M,0
DHI,2017-03,0,993.20M,2.550B,0,0.61,0.6,80.00M,296.30M,701.40M,2017-03,9.038B,229.20M,0,0,296.30M,56.20M,3.222B,346.20M,666.00M,353.90M,124.70M,3.251B,355.20M,7.220B,11.92B,3.80M,10.04B,1.108B,4.701B,1.879B,3.594B,355.20M,617.10M,0
DHI,2016-12,0,1.150B,2.268B,0,0.55,0.55,80.00M,271.10M,636.30M,2016-12,8.742B,206.90M,0,0,271.10M,45.70M,3.218B,310.40M,742.30M,318.10M,111.20M,2.904B,325.90M,6.981B,11.71B,3.80M,9.902B,1.178B,4.730B,1.811B,3.552B,325.90M,669.90M,0
DHI,2016-09,0,1.303B,2.918B,0,0.76,0.75,80.00M,252.30M,822.90M,2016-09,8.341B,283.70M,0,0,252.30M,54.20M,3.271B,438.10M,690.60M,433.10M,149.40M,3.741B,384.80M,6.792B,11.56B,3.80M,9.654B,1.114B,4.766B,1.905B,3.652B,384.80M,640.80M,0
DHI,2016-06,0,906.80M,2.523B,0,0.67,0.66,87.20M,206.30M,708.90M,2016-06,8.504B,249.80M,0,0,206.30M,67.50M,3.301B,372.10M,736.50M,378.60M,128.80M,3.232B,336.80M,6.512B,11.33B,3.80M,9.423B,1.163B,4.820B,1.910B,3.658B,336.80M,667.60M,0
DHI,2016-03,2.60M,1.224B,2.169B,0,0.53,0.52,87.20M,196.00M,598.60M,2016-03,8.217B,195.10M,3.50M,3.50M,196.00M,64.40M,3.663B,289.40M,627.20M,300.50M,105.40M,2.768B,309.20M,6.248B,11.30B,3.80M,9.452B,1.053B,5.051B,1.848B,3.998B,309.20M,575.10M,0
DHI,2015-12,1.40M,1.269B,1.892B,0,0.43,0.42,87.20M,193.50M,524.20M,2015-12,8.088B,157.70M,4.80M,4.80M,193.50M,56.80M,3.734B,234.80M,613.00M,241.30M,83.60M,2.416B,289.40M,6.059B,11.18B,3.80M,9.367B,1.072B,5.119B,1.813B,4.047B,289.40M,538.20M,0
DHI,2015-09,2.20M,1.384B,2.509B,0,0.65,0.64,87.20M,194.00M,663.60M,2015-09,7.807B,238.90M,14.30M,14.30M,194.00M,58.90M,3.812B,340.40M,645.50M,338.80M,99.90M,3.172B,323.20M,5.894B,11.15B,3.80M,9.200B,1.096B,5.256B,1.950B,4.159B,323.20M,584.80M,0
DHI,2015-06,2.20M,805.60M,2.320B,0,0.6,0.6,97.00M,248.80M,630.40M,2015-06,8.111B,221.40M,3.30M,3.30M,248.80M,58.90M,3.821B,326.60M,640.50M,333.80M,112.40M,2.951B,303.80M,5.630B,10.86B,3.70M,8.928B,1.091B,5.232B,1.935B,4.141B,303.80M,562.30M,0
DHI,2015-03,2.20M,697.70M,1.892B,0,0.4,0.4,94.80M,242.40M,506.00M,2015-03,8.137B,147.90M,2.70M,2.70M,242.40M,54.80M,3.946B,222.90M,583.70M,230.10M,82.20M,2.398B,283.10M,5.418B,10.71B,3.70M,8.845B,1.033B,5.292B,1.868B,4.259B,283.10M,523.00M,0
DHI,2014-12,2.20M,541.00M,1.814B,0,0.39,0.39,94.80M,239.90M,488.20M,2014-12,7.989B,142.50M,2.80M,2.80M,239.90M,45.50M,3.727B,212.40M,606.30M,220.70M,78.20M,2.303B,275.80M,5.261B,10.34B,3.70M,8.540B,1.064B,5.075B,1.799B,4.011B,275.80M,526.70M,0
DHI,2014-09,2.20M,661.80M,1.950B,0,0.46,0.45,94.80M,239.50M,522.70M,2014-09,7.700B,166.20M,10.30M,10.30M,239.50M,49.50M,3.666B,244.20M,632.10M,250.80M,84.60M,2.472B,278.50M,5.116B,10.19B,3.70M,8.372B,1.089B,5.066B,1.813B,3.977B,278.50M,566.90M,0
DHI,2014-06,2.20M,575.00M,1.726B,0,0.32,0.32,94.80M,183.40M,421.50M,2014-06,7.376B,113.10M,2.90M,2.90M,183.40M,52.60M,3.445B,165.80M,558.70M,171.80M,58.70M,2.147B,255.70M,4.966B,9.717B,3.70M,7.971B,1.016B,4.747B,1.746B,3.730B,255.70M,455.90M,0
DHI,2014-03,1.90M,951.40M,1.320B,0,0.4,0.38,41.20M,169.10M,415.20M,2014-03,6.784B,131.00M,2.00M,2.00M,169.10M,43.40M,3.862B,197.10M,446.30M,201.90M,70.90M,1.735B,218.10M,4.346B,9.373B,3.30M,7.815B,900.50M,5.023B,1.558B,4.123B,218.10M,375.00M,0
DHI,2013-12,0,820.10M,1.274B,0,0.38,0.3381,41.20M,158.70M,397.00M,2013-12,6.496B,123.20M,2.60M,2.60M,158.70M,37.40M,3.462B,183.80M,550.50M,189.70M,66.50M,1.671B,213.20M,4.197B,8.927B,3.30M,7.397B,1.020B,4.727B,1.530B,3.707B,213.20M,463.00M,0
DHI,2013-09,1.90M,977.40M,1.446B,0,0.43,0.4,38.90M,148.00M,413.40M,2013-09,6.197B,139.50M,2.80M,2.80M,148.00M,39.30M,3.509B,195.30M,540.20M,202.70M,63.20M,1.860B,218.10M,4.058B,8.856B,3.30M,7.253B,1.022B,4.795B,1.604B,3.773B,218.10M,459.90M,0
DHI,2013-06,1.90M,638.00M,1.295B,0,0.45,0.3993,38.90M,96.10M,397.40M,2013-06,5.912B,146.00M,2.70M,2.70M,96.10M,24.00M,3.084B,198.60M,459.90M,205.10M,59.10M,1.693B,198.80M,3.905B,8.287B,3.30M,6.618B,968.20M,4.380B,1.669B,3.411B,198.80M,421.80M,0
DHI,2013-03,0,1.150B,1.109B,0,0.35,0.3038,38.90M,87.10M,322.40M,2013-03,5.324B,111.00M,-0.40M,-0.40M,87.10M,0,3.273B,139.30M,393.30M,142.10M,31.10M,1.432B,183.10M,3.741B,8.232B,3.30M,6.529B,913.00M,4.489B,1.703B,3.576B,183.10M,357.20M,0
DHI,2012-12,0,663.60M,1.002B,0,0.21,0.1821,38.90M,81.90M,272.80M,2012-12,5.015B,66.30M,-1.70M,-1.70M,81.90M,0,2.594B,106.30M,338.30M,107.90M,41.60M,1.275B,166.50M,3.610B,7.347B,3.30M,5.734B,868.10M,3.734B,1.614B,2.866B,166.50M,309.70M,14.40M
DHI,2012-09,0.20M,1.346B,1.066B,0,0.31,0.3,38.90M,111.30M,269.80M,2012-09,4.165B,100.10M,-3.20M,-3.20M,111.30M,0,2.493B,98.40M,392.90M,99.20M,-0.90M,1.336B,171.40M,3.592B,7.248B,3.30M,5.575B,937.80M,3.654B,1.674B,2.716B,171.40M,309.50M,12.90M
DHI,2012-06,0,1.189B,917.90M,0,2.47,2.188,15.90M,186.80M,232.10M,2012-06,3.862B,787.80M,-4.60M,-4.60M,66.70M,0,2.095B,74.20M,276.00M,72.20M,-715.60M,1.15B,157.90M,3.489B,6.657B,3.30M,5.867B,1.070B,3.165B,789.80M,2.095B,157.90M,251.10M,12.90M
DHI,2012-03,0.10M,978.90M,771.20M,0,0.13,0.1268,15.90M,0,190.00M,2012-03,3.637B,40.60M,-3.80M,-3.80M,53.40M,0,1.757B,42.90M,253.30M,42.30M,1.70M,961.20M,147.10M,2.70B,5.485B,3.30M,4.718B,1.025B,2.782B,767.00M,1.757B,147.10M,228.30M,12.40M
DHI,2011-12,0.20M,1.037B,737.00M,0,0.09,0.0875,15.90M,0,169.60M,2011-12,3.479B,27.70M,-4.80M,-4.80M,55.00M,0,1.728B,31.70M,227.90M,29.20M,1.50M,906.60M,137.90M,2.649B,5.363B,3.20M,4.573B,982.80M,2.711B,790.70M,1.728B,137.90M,205.80M,12.40M
DHI,2011-09,0.10M,1.030B,914.10M,0,0.11,0.11,15.90M,0,184.20M,2011-09,3.450B,35.80M,-7.30M,-7.30M,57.60M,0,1.705B,40.10M,248.30M,33.90M,-1.90M,1.098B,144.10M,2.621B,5.358B,3.20M,4.541B,1.030B,2.735B,817.00M,1.705B,144.10M,223.00M,14.00M
DHI,2011-06,0.30M,1.138B,824.10M,0,0.09,0.09,15.90M,0,175.10M,2011-06,3.501B,28.70M,-7.90M,-7.90M,58.90M,0,1.880B,42.10M,269.40M,28.90M,0.20M,999.20M,133.00M,2.592B,5.505B,3.20M,4.703B,1.031B,2.911B,801.50M,1.880B,133.00M,242.30M,0
