Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
VMC,2014-03,-94.93M,268.77M,540.33M,0.171M,0.41,0.41,3.715B,6.340B,34.09M,2014-03,305.83M,54.00M,-120.09M,-120.09M,2.893B,912.18M,2.007B,-41.70M,150.63M,77.40M,22.90M,574.42M,66.12M,4.031B,7.872B,130.80M,1.054B,340.87M,3.841B,6.818B,3.500B,75.79M,150.63M,348.34M
VMC,2013-12,-99.63M,193.74M,562.90M,0.17M,0.07,0.07,3.779B,6.934B,117.35M,2013-12,344.61M,9.082M,-48.89M,-48.89M,3.312B,944.48M,2.522B,51.45M,298.96M,7.511M,-2.585M,680.25M,64.02M,3.938B,8.259B,130.20M,951.50M,299.14M,4.321B,7.308B,4.022B,65.90M,139.34M,339.62M
VMC,2013-09,-153.88M,245.81M,654.58M,0.163M,0.32,0.31,3.779B,6.792B,158.98M,2013-09,328.18M,41.36M,-49.13M,-49.13M,3.214B,899.00M,2.523B,90.42M,154.45M,52.94M,10.79M,813.57M,65.85M,3.863B,8.310B,129.99M,1.101B,358.64M,4.447B,7.209B,4.089B,68.57M,154.45M,445.23M
VMC,2013-06,-156.67M,86.98M,605.84M,100.16M,0.22,0.22,3.785B,6.731B,132.90M,2013-06,340.49M,28.77M,-50.87M,-50.87M,3.211B,738.04M,2.524B,63.46M,128.14M,36.28M,6.151M,738.73M,64.90M,3.814B,8.120B,129.96M,911.65M,391.77M,4.307B,7.209B,3.915B,69.44M,128.14M,404.68M
VMC,2013-03,-221.23M,188.08M,520.51M,140.60M,-0.42,-0.42,3.788B,6.669B,17.66M,2013-03,340.57M,-54.84M,-52.75M,-52.75M,3.161B,687.80M,2.525B,-52.66M,116.68M,-100.44M,-38.82M,538.16M,64.66M,3.715B,8.078B,129.95M,927.36M,469.85M,4.364B,7.151B,3.894B,70.31M,116.68M,322.17M
VMC,2012-12,-225.52M,275.48M,529.22M,150.60M,0.03,0.03,3.779B,6.667B,79.21M,2012-12,335.02M,3.483M,-52.93M,-52.93M,3.159B,752.71M,2.526B,9.303M,285.01M,5.134M,0.646M,608.43M,66.87M,3.761B,8.127B,129.72M,984.97M,436.41M,4.366B,7.142B,3.929B,69.90M,113.34M,296.98M
VMC,2012-09,-204.72M,243.13M,601.94M,285.15M,0.11,0.11,3.780B,6.690B,126.92M,2012-09,336.98M,14.26M,-53.04M,-53.04M,3.213B,680.88M,2.527B,56.91M,133.21M,4.629M,-10.99M,728.86M,65.44M,3.767B,8.226B,129.60M,1.049B,632.10M,4.459B,7.177B,3.827B,70.01M,103.93M,397.41M
VMC,2012-06,-208.78M,158.30M,588.20M,285.15M,-0.14,-0.14,3.782B,6.698B,105.94M,2012-06,334.61M,-18.28M,-53.69M,-53.69M,3.279B,687.34M,2.528B,11.06M,171.83M,-34.73M,-17.75M,694.14M,61.91M,3.743B,8.180B,129.39M,951.24M,616.47M,4.437B,7.229B,3.821B,94.88M,0,390.13M
VMC,2012-03,-212.82M,191.17M,513.92M,144.71M,-0.4,-0.4,3.783B,6.699B,21.96M,2012-03,341.33M,-52.05M,-52.27M,-52.27M,3.350B,704.17M,2.670B,-51.39M,125.10M,-95.45M,-38.40M,535.88M,64.91M,3.746B,8.216B,129.39M,918.65M,481.09M,4.470B,7.297B,3.989B,73.35M,0,318.18M
VMC,2011-12,-216.84M,155.84M,540.27M,134.76M,-0.22,-0.22,3.784B,6.706B,74.36M,2011-12,327.66M,-27.86M,-53.34M,-53.34M,3.418B,761.80M,2.681B,-8.965M,271.49M,-56.49M,-30.54M,614.63M,71.70M,3.792B,8.229B,129.24M,863.10M,406.25M,4.438B,7.366B,4.031B,83.32M,0,314.89M
VMC,2011-09,-164.94M,152.38M,644.97M,5.215M,0.15,0.15,3.785B,6.666B,115.78M,2011-09,317.78M,19.96M,-50.68M,-50.68M,3.443B,800.77M,2.816B,48.76M,134.85M,52.24M,29.83M,760.75M,67.02M,3.876B,8.382B,129.23M,1.002B,364.30M,4.506B,7.380B,4.141B,67.02M,0,430.04M
VMC,2011-06,-167.73M,106.74M,601.13M,105.23M,-0.06,-0.06,3.792B,6.740B,100.84M,2011-06,329.26M,-8.139M,70.91M,70.91M,3.543B,762.41M,2.786B,26.78M,153.73M,-47.44M,-40.34M,701.97M,74.06M,3.881B,8.386B,129.22M,892.35M,420.96M,4.504B,7.493B,4.083B,74.06M,0,389.78M
VMC,2011-03,-173.67M,63.16M,494.31M,305.24M,-0.42,-0.42,3.798B,6.729B,-7.106M,2011-03,329.19M,-54.73M,-42.25M,-42.25M,3.593B,812.88M,2.428B,-84.62M,119.70M,-102.05M,-37.43M,487.20M,77.52M,3.906B,8.299B,129.11M,765.25M,618.28M,4.393B,7.534B,3.775B,77.52M,0,278.13M
