Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
FMC,2018-03,-185.50M,359.70M,605.40M,328.90M,191.60M,1.98,1.96,4.048B,1.491B,502.50M,2018-03,1.035B,267.20M,-33.90M,-33.90M,1.030B,179.10M,2.993B,245.10M,2.093B,290.70M,60.50M,64.90M,1.108B,192.50M,2.987B,10.15B,18.60M,4.336B,2.686B,7.134B,5.814B,4.448B,257.40M,1.069B,2.400B
FMC,2017-12,-240.30M,283.00M,396.90M,192.60M,446.30M,3.94,3.94,3.857B,1.461B,235.30M,2017-12,992.50M,530.10M,-27.80M,-27.80M,1.025B,455.90M,3.016B,-11.30M,1.431B,-69.90M,227.80M,48.00M,632.20M,182.40M,2.682B,9.206B,18.60M,3.653B,2.209B,6.499B,5.554B,4.290B,246.60M,835.70M,2.174B
FMC,2017-09,-288.60M,93.80M,380.30M,214.20M,6.40M,0.41,0.41,1.277B,978.20M,265.90M,2017-09,614.80M,55.20M,-18.40M,-18.40M,547.00M,159.60M,1.493B,81.20M,1.198B,59.30M,-11.60M,30.20M,646.20M,154.50M,2.120B,6.057B,18.60M,3.574B,1.631B,3.922B,2.483B,2.291B,184.70M,478.40M,1.458B
FMC,2017-06,-353.40M,113.20M,422.40M,192.50M,5.60M,0.56,0.56,1.265B,952.90M,234.40M,2017-06,546.30M,74.70M,-17.20M,-17.20M,538.30M,151.00M,1.592B,71.90M,1.132B,52.00M,3.30M,32.00M,656.80M,130.50M,2.012B,5.984B,18.60M,3.486B,1.542B,3.958B,2.498B,2.416B,162.50M,458.10M,1.442B
FMC,2017-03,-425.50M,96.10M,379.80M,217.30M,30.10M,-0.93,-0.93,1.235B,934.70M,216.20M,2017-03,526.40M,-124.20M,-15.70M,-15.70M,535.10M,137.00M,1.790B,73.70M,1.029B,54.40M,9.40M,28.20M,596.00M,114.30M,1.877B,6.036B,18.60M,3.554B,1.489B,4.145B,2.482B,2.656B,142.50M,410.00M,1.631B
FMC,2016-12,-478.40M,64.20M,423.20M,94.20M,239.80M,0.12,0.12,1.250B,921.60M,265.20M,2016-12,478.90M,15.90M,-16.50M,-16.50M,538.10M,160.90M,1.827B,94.50M,848.50M,12.10M,2.70M,36.50M,688.40M,114.50M,1.958B,6.139B,18.60M,2.849B,1.438B,4.146B,3.290B,2.708B,170.70M,350.50M,1.813B
FMC,2016-09,-381.50M,130.70M,414.20M,63.20M,5.00M,0.59,0.59,1.648B,1.821B,214.60M,2016-09,817.40M,79.70M,-15.40M,-15.40M,1.031B,174.60M,1.913B,76.00M,1.146B,55.00M,6.50M,30.60M,628.80M,99.90M,2.084B,6.210B,18.60M,2.804B,1.309B,4.089B,3.406B,2.780B,138.60M,396.90M,1.603B
FMC,2016-06,-406.90M,93.60M,379.90M,53.20M,5.10M,0.49,0.49,1.647B,1.796B,235.40M,2016-06,881.90M,65.20M,-15.20M,-15.20M,1.026B,172.60M,1.989B,89.10M,1.187B,67.30M,20.50M,33.20M,615.30M,110.60M,1.997B,6.282B,18.60M,2.899B,1.354B,4.240B,3.383B,2.886B,146.30M,471.60M,1.628B
FMC,2016-03,-394.10M,64.30M,390.40M,114.20M,51.00M,0.36,0.36,1.670B,1.814B,216.00M,2016-03,854.90M,48.30M,-15.80M,-15.80M,1.028B,181.90M,1.986B,65.10M,1.199B,46.40M,20.40M,34.20M,606.40M,110.10M,1.960B,6.390B,18.60M,2.955B,1.451B,4.387B,3.435B,2.936B,150.90M,545.00M,1.769B
FMC,2015-12,-457.30M,78.60M,90.20M,112.60M,249.90M,-1.53,-1.53,1.650B,1.785B,23.60M,2015-12,800.20M,-204.10M,-2.00M,-2.00M,1.016B,202.30M,2.071B,-92.70M,929.10M,-153.40M,61.60M,33.10M,113.80M,69.80M,1.866B,6.326B,18.60M,2.972B,1.453B,4.418B,3.354B,2.964B,116.30M,445.60M,1.975B
FMC,2015-09,-432.70M,173.70M,610.40M,121.20M,3.90M,-0.02,-0.02,1.581B,1.783B,220.30M,2015-09,906.10M,-2.40M,-20.20M,-20.20M,1.083B,235.50M,2.048B,43.20M,1.257B,-19.70M,-25.10M,37.20M,830.70M,137.00M,2.114B,6.447B,18.60M,3.238B,1.455B,4.292B,3.209B,2.837B,177.10M,550.80M,1.690B
FMC,2015-06,-399.90M,477.50M,581.30M,268.30M,5.40M,5.54,5.52,1.572B,1.828B,305.80M,2015-06,1.041B,742.30M,-24.70M,-24.70M,1.113B,234.70M,2.051B,107.30M,1.643B,75.90M,17.80M,39.00M,887.10M,156.00M,2.170B,7.075B,18.60M,3.806B,1.981B,4.867B,3.270B,2.886B,198.50M,945.80M,1.866B
FMC,2015-03,-409.20M,105.20M,408.70M,907.30M,24.20M,-0.35,-0.35,557.60M,1.581B,250.70M,2015-03,640.80M,-46.80M,-14.00M,-14.00M,902.60M,55.60M,1.151B,-75.70M,930.30M,-110.20M,-49.10M,26.60M,659.40M,297.90M,1.435B,5.312B,18.60M,3.330B,2.016B,3.842B,1.982B,1.827B,326.40M,336.10M,1.537B
