Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
WMB,2018-06,-293.00M,275.00M,1.096B,2.00M,361.00M,0.16,0.16,8.406B,40.86B,995.00M,2018-06,153.00M,135.00M,-275.00M,-275.00M,28.95B,3.267B,21.31B,476.00M,1.956B,321.00M,52.00M,2.091B,130.00M,9.345B,46.37B,862.00M,1.541B,1.958B,30.93B,44.83B,28.97B,519.00M,893.00M,844.00M
WMB,2018-03,-294.00M,1.292B,1.079B,501.00M,338.00M,0.18,0.18,8.644B,40.47B,1.009B,2018-03,160.00M,152.00M,-273.00M,-273.00M,28.85B,3.196B,21.38B,491.00M,1.663B,325.00M,55.00M,2.088B,132.00M,9.473B,47.05B,862.00M,2.399B,2.164B,31.15B,44.65B,28.98B,518.00M,776.00M,743.00M
WMB,2017-12,-238.00M,899.00M,1.108B,501.00M,0,2.042,2.03,8.791B,39.51B,1.12B,2017-12,113.00M,1.687B,-265.00M,-265.00M,28.21B,3.147B,20.43B,531.00M,1.784B,-478.00M,-2.10B,2.228B,142.00M,9.656B,46.35B,861.00M,2.179B,2.646B,30.18B,44.17B,27.53B,589.00M,978.00M,976.00M
WMB,2017-09,-331.00M,1.172B,937.00M,502.00M,0,0.04,0.04,8.873B,38.71B,954.00M,2017-09,144.00M,33.00M,-267.00M,-267.00M,27.71B,5.211B,20.57B,389.00M,1.852B,149.00M,24.00M,1.891B,138.00M,8.109B,46.12B,861.00M,2.293B,2.354B,31.24B,43.83B,28.88B,565.00M,773.00M,783.00M
WMB,2017-06,-331.00M,1.918B,970.00M,1.951B,0,0.1,0.1,9.481B,38.90B,954.00M,2017-06,150.00M,81.00M,-271.00M,-271.00M,28.04B,5.20B,21.32B,403.00M,2.009B,258.00M,65.00M,1.924B,153.00M,8.306B,48.77B,861.00M,3.969B,3.996B,33.59B,44.80B,29.59B,551.00M,734.00M,693.00M
WMB,2017-03,-334.00M,639.00M,1.021B,0,0,0.45,0.45,9.57B,38.34B,967.00M,2017-03,148.00M,373.00M,-280.00M,-280.00M,27.76B,5.133B,21.82B,430.00M,2.002B,606.00M,37.00M,1.988B,161.00M,8.444B,47.51B,861.00M,2.845B,2.045B,32.10B,44.67B,30.06B,537.00M,680.00M,867.00M
WMB,2016-12,-339.00M,170.00M,982.00M,878.00M,0,-0.02,-0.02,9.663B,38.91B,1.216B,2016-12,138.00M,-15.00M,-293.00M,-293.00M,28.43B,4.238B,22.62B,632.00M,1.672B,86.00M,49.00M,2.198B,166.00M,4.643B,46.84B,785.00M,1.462B,2.949B,32.79B,45.37B,29.84B,584.00M,678.00M,938.00M
WMB,2016-09,-331.00M,77.00M,896.00M,787.00M,0,0.08,0.08,9.752B,38.46B,1.009B,2016-09,120.00M,61.00M,-297.00M,-297.00M,28.26B,4.271B,23.93B,346.00M,1.678B,200.00M,69.00M,1.905B,177.00M,4.86B,47.29B,785.00M,1.627B,2.465B,33.06B,45.66B,30.60B,663.00M,619.00M,854.00M
WMB,2016-06,-369.00M,135.00M,847.00M,982.00M,0,-0.54,-0.54,9.839B,38.35B,889.00M,2016-06,122.00M,-405.00M,-298.00M,-298.00M,28.25B,4.079B,24.39B,314.00M,1.591B,-650.00M,-145.00M,1.736B,158.00M,4.83B,48.12B,785.00M,2.357B,2.752B,33.70B,45.77B,30.95B,575.00M,688.00M,738.00M
WMB,2016-03,-378.00M,164.00M,763.00M,1.111B,0,-0.09,-0.09,9.928B,39.61B,897.00M,2016-03,142.00M,-65.00M,-291.00M,-291.00M,29.82B,4.248B,23.70B,262.00M,1.678B,-11.00M,2.00M,1.66B,221.00M,5.691B,48.81B,785.00M,1.261B,2.789B,33.18B,47.55B,30.39B,635.00M,739.00M,739.00M
