Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
XOM,2015-12,-23.51B,3.705B,24.17B,18.76B,0.67,0.67,0,447.34B,13.88B,2015-12,16.24B,2.78B,-60.00M,-60.00M,251.60B,36.82B,19.92B,572.00M,35.21B,2.628B,-202.00M,38.06B,2.99B,170.81B,336.76B,11.61B,42.62B,53.98B,159.95B,294.14B,105.97B,13.31B,35.21B,19.88B
XOM,2015-09,-24.34B,4.296B,51.24B,14.47B,1.01,1.01,0,446.79B,14.43B,2015-09,16.58B,4.24B,-78.00M,-78.00M,250.58B,38.21B,19.84B,4.162B,40.36B,5.749B,1.365B,65.68B,2.967B,170.72B,340.66B,11.44B,47.23B,54.83B,163.82B,293.43B,109.00B,10.27B,40.36B,22.16B
XOM,2015-06,-21.49B,4.343B,56.96B,14.41B,1,1,0,434.52B,14.40B,2015-06,16.66B,4.19B,-85.00M,-85.00M,253.65B,39.42B,19.43B,4.286B,43.96B,6.954B,2.692B,71.36B,2.831B,172.67B,348.26B,11.22B,51.65B,58.37B,169.26B,296.61B,110.89B,10.11B,43.96B,25.96B
XOM,2015-03,-22.60B,5.184B,51.26B,13.28B,1.17,1.17,0,0,13.50B,2015-03,16.10B,4.94B,-88.00M,-88.00M,249.50B,38.94B,19.49B,3.863B,42.66B,6.635B,1.56B,64.76B,2.713B,171.23B,342.96B,11.01B,50.66B,55.93B,165.52B,292.30B,109.58B,9.637B,42.66B,25.03B
XOM,2014-12,-18.96B,4.616B,67.16B,17.47B,1.56,1.56,0,0,16.70B,2014-12,16.68B,6.57B,-68.00M,-68.00M,252.67B,39.23B,11.65B,5.502B,47.16B,8.842B,2.06B,83.87B,3.128B,174.40B,349.49B,10.79B,52.91B,64.63B,168.43B,296.58B,103.80B,11.20B,47.16B,28.01B
XOM,2014-09,-12.20B,4.962B,81.90B,10.24B,1.89,1.89,0,0,21.31B,2014-09,17.76B,8.07B,-88.00M,-88.00M,251.41B,41.13B,11.59B,9.574B,55.74B,13.41B,5.064B,103.21B,3.169B,180.59B,352.76B,10.68B,58.60B,65.98B,165.27B,294.17B,99.28B,11.73B,55.74B,30.96B
XOM,2014-06,-9.311B,6.083B,84.84B,9.948B,2.05,2.05,0,0,20.88B,2014-06,18.18B,8.78B,-64.00M,-64.00M,251.35B,41.00B,11.82B,8.726B,59.58B,14.15B,5.034B,105.72B,3.169B,181.16B,358.59B,10.49B,64.01B,69.53B,170.46B,294.57B,100.93B,12.15B,59.58B,34.18B
XOM,2014-03,-11.04B,5.601B,79.56B,9.223B,2.1,2.1,0,0,21.75B,2014-03,18.57B,9.10B,-66.00M,-66.00M,245.90B,40.78B,12.14B,10.28B,60.88B,15.23B,5.857B,101.31B,3.132B,176.40B,353.03B,10.28B,61.86B,70.11B,170.14B,291.17B,100.03B,11.47B,60.88B,32.48B
XOM,2013-12,-10.72B,4.644B,83.78B,15.81B,1.91,1.91,0,0,22.24B,2013-12,16.14B,8.35B,152.00M,152.00M,243.65B,40.53B,6.891B,9.722B,55.92B,14.72B,6.073B,106.02B,3.341B,174.00B,346.81B,10.08B,59.31B,71.72B,166.31B,287.50B,94.59B,12.52B,55.92B,33.15B
XOM,2013-09,-13.05B,5.31B,85.97B,13.89B,1.79,1.79,0,0,22.42B,2013-09,16.87B,7.87B,-52.00M,-52.00M,240.98B,39.51B,7.404B,10.26B,58.86B,14.19B,6.12B,108.39B,3.15B,169.24B,347.56B,10.06B,61.30B,72.75B,172.09B,286.26B,99.34B,12.16B,58.86B,33.23B
XOM,2013-06,-14.38B,4.609B,81.91B,11.86B,1.55,1.55,0,409.31B,21.14B,2013-06,17.20B,6.86B,-85.00M,-85.00M,235.24B,38.95B,7.496B,9.237B,60.83B,12.77B,5.793B,103.05B,3.268B,165.65B,341.62B,9.882B,62.84B,72.69B,170.03B,278.77B,97.34B,11.90B,60.83B,35.34B
XOM,2013-03,-12.77B,6.214B,80.79B,5.937B,2.12,2.12,0,394.00B,22.59B,2013-03,16.23B,9.50B,-24.00M,-24.00M,233.73B,38.71B,7.475B,11.08B,64.15B,16.04B,6.277B,103.38B,3.118B,167.00B,339.64B,9.665B,62.59B,70.08B,166.56B,277.04B,96.48B,11.51B,64.15B,34.29B
XOM,2012-12,-12.18B,9.582B,84.94B,3.653B,2.2,2.2,0,0,24.22B,2012-12,14.54B,9.95B,-111.00M,-111.00M,226.95B,37.57B,7.928B,12.27B,60.49B,17.70B,7.398B,109.16B,3.322B,165.86B,333.80B,9.653B,64.46B,64.14B,162.14B,269.34B,98.00B,11.94B,60.49B,34.99B
XOM,2012-09,-9.113B,13.06B,85.92B,3.496B,2.09,2.09,0,0,25.07B,2012-09,16.58B,9.57B,-59.00M,-59.00M,220.33B,37.64B,8.928B,13.23B,66.56B,17.32B,7.394B,110.99B,3.468B,166.71B,335.19B,0,72.14B,70.06B,162.84B,263.05B,92.78B,11.84B,66.56B,36.64B
XOM,2012-06,-10.66B,17.80B,88.06B,6.704B,3.41,3.41,0,0,24.69B,2012-06,15.16B,15.91B,-50.00M,-50.00M,214.94B,36.85B,8.877B,11.62B,63.43B,26.19B,8.537B,112.74B,3.486B,162.81B,329.64B,0,72.80B,70.14B,161.66B,256.85B,91.52B,13.06B,63.43B,33.74B
XOM,2012-03,-7.998B,18.67B,92.01B,6.419B,2,2,0,0,27.18B,2012-03,14.75B,9.45B,-107.00M,-107.00M,214.60B,36.29B,9.231B,12.76B,73.58B,17.52B,7.716B,119.19B,3.601B,157.01B,345.15B,0,76.16B,79.99B,181.04B,268.99B,101.04B,14.42B,73.58B,35.84B
XOM,2011-12,-9.123B,12.66B,101.60B,7.711B,1.97,1.97,0,0,12.07B,2011-12,15.02B,9.40B,-75.00M,-75.00M,214.66B,36.62B,9.322B,9.178B,69.79B,17.04B,7.317B,113.67B,3.911B,154.40B,331.05B,9.512B,72.96B,77.50B,170.31B,258.09B,92.80B,2.892B,69.79B,38.64B
XOM,2011-09,-5.328B,11.02B,87.97B,7.431B,2.13,2.13,0,0,33.44B,2011-09,16.73B,10.33B,-98.00M,-98.00M,209.19B,36.89B,9.331B,14.86B,67.54B,18.68B,8.009B,121.42B,3.764B,155.94B,323.23B,0,69.38B,74.97B,161.02B,253.85B,86.04B,18.58B,67.54B,34.37B
XOM,2011-06,-2.799B,10.04B,79.77B,4.365B,2.19,2.18,0,0,42.00B,2011-06,19.05B,10.68B,-45.00M,-45.00M,209.81B,37.19B,12.12B,23.56B,70.17B,18.62B,7.721B,121.77B,3.681B,155.55B,326.20B,0,72.30B,74.53B,164.37B,253.90B,89.84B,18.44B,70.17B,35.33B
XOM,2011-03,-3.656B,12.83B,77.93B,3.56B,2.14,2.14,0,0,32.24B,2011-03,16.26B,10.65B,-29.00M,-29.00M,203.73B,36.12B,12.32B,15.12B,70.02B,18.92B,8.004B,110.18B,3.627B,151.48B,319.53B,0,72.02B,73.58B,162.00B,247.51B,88.43B,17.12B,70.02B,35.15B
