Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
TRMB,2018-06,-161.20M,571.00M,362.80M,0.40M,319.20M,0.26,0.25,3.104B,424.70M,422.70M,2018-06,282.40M,64.10M,-18.60M,-18.60M,192.60M,77.50M,1.286B,91.70M,175.20M,79.20M,15.10M,110.10M,785.50M,202.20M,2.517B,4.858B,0.20M,1.387B,717.00M,2.341B,3.471B,1.624B,331.00M,159.00M,475.50M
TRMB,2018-03,-101.10M,274.50M,346.00M,430.50M,324.20M,0.24,0.23,3.192B,358.10M,396.20M,2018-03,289.10M,58.50M,-9.50M,-9.50M,184.30M,86.00M,691.80M,65.80M,176.30M,66.70M,8.00M,109.30M,742.20M,203.70M,2.500B,4.674B,0.20M,1.125B,1.147B,2.174B,3.548B,1.027B,330.40M,157.40M,509.10M
TRMB,2017-12,-131.40M,537.40M,340.30M,128.40M,237.60M,-0.14,-0.14,2.652B,0,359.50M,2017-12,264.60M,-35.90M,-6.80M,-6.80M,174.00M,117.00M,785.50M,56.10M,164.30M,48.60M,84.40M,98.10M,699.80M,188.90M,2.414B,4.316B,0.20M,1.312B,773.40M,1.902B,3.005B,1.128B,303.40M,146.00M,470.50M
TRMB,2017-09,-130.80M,409.20M,325.00M,135.40M,285.40M,0.23,0.22,2.695B,0,351.20M,2017-09,254.70M,57.20M,-6.30M,-6.30M,160.50M,86.50M,560.40M,67.60M,164.00M,71.90M,14.70M,92.60M,676.20M,174.00M,2.558B,4.181B,0.30M,1.162B,808.40M,1.623B,3.019B,814.90M,283.60M,146.20M,442.60M
TRMB,2017-06,-160.00M,486.10M,317.30M,147.30M,301.70M,0.19,0.18,2.547B,0,342.60M,2017-06,223.30M,47.30M,-6.00M,-6.00M,145.60M,81.00M,465.00M,61.30M,154.40M,64.00M,16.70M,90.80M,659.90M,175.20M,2.518B,4.038B,0.30M,1.183B,826.80M,1.521B,2.855B,693.80M,281.30M,136.90M,421.80M
TRMB,2017-03,-194.80M,422.60M,286.30M,138.30M,299.30M,0.2,0.19,2.490B,0,324.30M,2017-03,221.10M,49.80M,-6.10M,-6.10M,142.80M,76.90M,509.80M,57.60M,133.30M,63.70M,13.90M,88.70M,610.60M,163.70M,2.421B,3.897B,0.30M,1.116B,759.30M,1.476B,2.782B,717.20M,266.70M,115.90M,425.20M
TRMB,2016-12,-219.90M,327.20M,276.10M,130.30M,246.50M,0.15,0.15,2.411B,0,309.30M,2016-12,218.80M,37.70M,-6.10M,-6.10M,144.20M,102.40M,489.60M,56.50M,127.00M,56.20M,18.50M,83.00M,585.40M,154.90M,2.306B,3.674B,0.30M,978.70M,688.20M,1.368B,2.695B,679.90M,252.80M,109.80M,390.20M
TRMB,2016-09,-155.20M,275.60M,275.10M,145.30M,259.10M,0.16,0.15,2.482B,0,309.00M,2016-09,224.30M,39.20M,-6.60M,-6.60M,149.40M,80.60M,524.50M,58.80M,120.10M,52.20M,13.00M,86.90M,584.10M,147.80M,2.320B,3.731B,1.316B,957.90M,694.00M,1.412B,2.774B,717.70M,250.20M,102.00M,404.60M
TRMB,2016-06,-159.70M,231.90M,294.00M,130.30M,280.50M,0.14,0.14,2.517B,0,315.60M,2016-06,241.70M,35.70M,-6.60M,-6.60M,152.00M,82.80M,594.70M,45.00M,124.50M,38.30M,2.70M,92.00M,609.60M,163.00M,2.245B,3.752B,1.276B,936.80M,721.00M,1.507B,2.815B,785.90M,270.60M,106.70M,413.60M
TRMB,2016-03,-138.70M,174.70M,282.40M,135.30M,287.20M,0.08,0.08,2.581B,0,300.60M,2016-03,255.50M,19.80M,-6.60M,-6.60M,155.40M,85.80M,539.60M,31.70M,130.50M,29.40M,9.70M,87.70M,583.00M,165.00M,2.286B,3.750B,1.267B,872.60M,726.80M,1.463B,2.877B,736.40M,268.90M,112.60M,393.10M
TRMB,2015-12,-166.80M,116.00M,266.60M,118.30M,234.60M,0.1,0.09,2.594B,354.90M,293.10M,2015-12,261.10M,24.00M,-6.50M,-6.50M,159.20M,105.40M,611.40M,35.30M,118.30M,28.30M,4.40M,85.40M,559.70M,156.00M,2.220B,3.681B,0.30M,798.40M,660.90M,1.460B,2.882B,799.20M,257.80M,99.80M,376.80M
TRMB,2015-09,-147.00M,123.60M,264.30M,150.30M,243.00M,0.15,0.14,2.586B,334.20M,298.00M,2015-09,271.40M,37.10M,-6.40M,-6.40M,162.00M,125.80M,609.10M,48.70M,116.30M,43.50M,6.50M,79.60M,562.30M,152.30M,2.202B,3.720B,1.216B,853.00M,687.50M,1.517B,2.867B,829.20M,249.30M,97.20M,359.90M
TRMB,2015-06,-108.60M,129.00M,281.90M,124.20M,258.10M,0.1,0.1,2.613B,307.11M,303.90M,2015-06,280.80M,25.90M,-6.30M,-6.30M,161.70M,132.80M,515.40M,41.20M,128.70M,35.80M,10.00M,84.50M,585.80M,160.40M,2.338B,3.780B,1.236B,885.10M,696.60M,1.441B,2.895B,744.40M,262.70M,109.60M,381.50M
TRMB,2015-03,-128.40M,145.70M,275.40M,133.10M,255.40M,0.13,0.13,2.606B,0,307.20M,2015-03,276.00M,34.10M,-6.40M,-6.40M,155.20M,137.80M,530.30M,40.60M,133.00M,44.20M,10.20M,87.20M,582.60M,161.20M,2.339B,3.798B,1.233B,917.00M,698.30M,1.457B,2.881B,758.80M,266.60M,114.00M,403.40M
TRMB,2014-12,-76.70M,148.00M,271.30M,64.40M,211.60M,0.22,0.21,2.680B,0,292.50M,2014-12,278.10M,55.80M,-8.90M,-8.90M,157.40M,170.50M,671.00M,77.20M,124.40M,71.60M,15.70M,80.80M,563.80M,115.70M,2.342B,3.856B,1.207B,902.30M,588.30M,1.502B,2.954B,914.20M,215.30M,103.80M,391.50M
TRMB,2014-09,-29.51M,139.48M,268.00M,69.02M,205.71M,0.05,0.04,2.623B,0,316.80M,2014-09,278.03M,11.80M,-3.00M,-3.00M,153.82M,159.45M,577.72M,11.30M,125.18M,7.10M,-4.70M,79.00M,584.80M,207.20M,2.352B,3.819B,1.197B,916.04M,624.27M,1.456B,2.903B,831.44M,305.50M,104.76M,388.30M
