Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IT,2018-06,-24.05M,141.80M,367.64M,284.01M,1.688B,0.51,0.5,4.152B,432.02M,633.70M,2018-06,46.27M,-37.60M,-37.60M,225.90M,222.54M,2.147B,106.06M,542.07M,75.07M,28.80M,1.001B,460.80M,921.43M,6.153B,0.082M,1.608B,2.514B,5.232B,4.544B,2.718B,527.64M,412.12M,1.084B
IT,2018-03,32.22M,189.98M,357.21M,789.72M,1.720B,-0.22,-0.22,4.204B,306.12M,606.36M,2018-03,-19.59M,-35.06M,-35.06M,223.09M,33.81M,2.186B,50.56M,532.54M,-42.87M,-23.28M,963.56M,487.74M,987.57M,6.915B,0.082M,2.311B,3.186B,5.927B,4.604B,2.742B,555.80M,257.63M,1.135B
IT,2017-12,1.508M,538.91M,398.38M,379.72M,1.630B,1.18,1.16,4.279B,0,616.13M,2017-12,107.31M,-36.31M,-36.31M,221.51M,0,3.015B,79.24M,666.82M,28.38M,-78.93M,1.015B,465.37M,983.46M,7.283B,0.082M,2.589B,2.823B,6.300B,4.695B,3.477B,536.89M,0,1.177B
IT,2017-09,-1.216M,630.02M,332.21M,419.60M,1.512B,-0.53,-0.53,4.710B,0,495.88M,2017-09,-48.18M,-38.76M,-38.76M,216.02M,0,2.922B,6.151M,550.21M,-61.94M,-13.76M,828.08M,421.16M,863.41M,7.011B,0.082M,1.812B,2.482B,6.148B,5.199B,3.666B,489.73M,0,874.28M
IT,2017-06,-48.89M,589.28M,352.00M,277.58M,1.449B,-1.03,-1.03,4.765B,0,491.73M,2017-06,-92.28M,-43.96M,-43.96M,197.13M,0,3.140B,-0.056M,517.12M,-142.75M,-50.47M,843.73M,408.23M,853.68M,6.995B,0.082M,1.760B,2.244B,6.141B,5.235B,3.897B,491.78M,0,886.39M
IT,2017-03,-47.83M,1.228B,237.61M,29.37M,1.109B,0.44,0.43,936.54M,0,387.56M,2017-03,36.43M,-5.906M,-5.906M,126.42M,0,1.599B,66.79M,331.83M,48.50M,12.06M,625.17M,304.24M,102.82M,3.365B,0.078M,2.176B,1.470B,3.262B,1.190B,1.792B,320.77M,0,716.49M
IT,2016-12,-49.68M,474.23M,279.06M,30.00M,989.48M,0.8,0.79,815.25M,0,424.15M,2016-12,66.48M,-5.822M,-5.822M,121.61M,0,702.43M,118.33M,440.77M,106.18M,39.70M,703.22M,289.86M,60.88M,2.367B,0.078M,1.343B,1.460B,2.306B,1.024B,846.21M,305.83M,0,643.01M
IT,2016-09,-47.78M,465.73M,223.12M,40.00M,1.029B,0.37,0.36,824.70M,0,350.94M,2016-09,30.48M,-5.932M,-5.932M,118.79M,0,696.40M,65.28M,348.43M,44.75M,14.26M,574.06M,269.90M,-10.50M,2.278B,0.078M,1.246B,1.417B,2.288B,1.032B,870.81M,285.65M,0,560.20M
IT,2016-06,-48.00M,445.05M,231.42M,70.00M,1.030B,0.63,0.62,842.02M,0,378.58M,2016-06,51.63M,-7.356M,-7.356M,117.26M,0,756.02M,91.33M,287.48M,77.19M,25.56M,610.00M,272.01M,-52.83M,2.305B,0.078M,1.234B,1.387B,2.357B,1.071B,970.11M,287.24M,0,613.80M
IT,2016-03,-49.43M,403.94M,212.04M,57.50M,986.30M,0.55,0.54,808.59M,0,345.22M,2016-03,44.99M,-6.006M,-6.006M,108.63M,0,832.50M,72.80M,247.42M,60.31M,15.32M,557.27M,257.41M,-112.67M,2.212B,0.078M,1.179B,1.291B,2.324B,1.032B,1.033B,272.43M,0,602.88M
