Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
LEN,2018-08,-0.615M,1.095B,4.993B,0,1.37,1.37,3.689B,319.34M,679.08M,2018-08,17.57B,453.21M,0,0,215.07M,0,10.61B,582.74M,1.109B,565.92M,98.30M,5.673B,96.35M,14.03B,28.29B,33.44M,20.41B,1.109B,14.17B,7.880B,13.06B,96.35M,1.109B,623.37M
LEN,2018-05,-0.339M,1.210B,4.969B,0,0.95,0.94,3.665B,260.55M,490.12M,2018-05,17.39B,310.26M,0,0,173.61M,0,11.30B,405.20M,990.83M,390.81M,75.96M,5.459B,84.92M,13.59B,28.35B,33.32M,20.49B,990.83M,14.65B,7.864B,13.66B,84.92M,990.83M,576.67M
LEN,2018-02,0.376M,1.087B,2.698B,0,0.53,0.53,3.644B,0,282.73M,2018-02,17.58B,136.22M,0,0,0,0,11.59B,214.92M,923.85M,269.43M,132.61M,2.981B,67.81M,13.06B,27.94B,32.93M,20.17B,923.85M,14.77B,7.772B,13.85B,67.81M,923.85M,634.88M
LEN,2017-11,1.034M,2.708B,3.258B,0,1.29,1.29,196.40M,0,528.01M,2017-11,10.86B,309.59M,0,0,0,0,7.973B,442.45M,754.67M,461.98M,164.20M,3.786B,85.56M,7.872B,18.75B,24.31M,15.31B,754.67M,10.76B,3.438B,10.00B,85.56M,754.67M,520.60M
LEN,2017-08,1.251M,895.51M,2.814B,0,1.04,1.04,200.11M,0,447.95M,2017-08,10.92B,249.16M,0,0,0,0,6.861B,375.09M,653.01M,368.38M,124.80M,3.261B,72.86M,7.554B,16.94B,23.84M,13.34B,653.01M,9.280B,3.604B,8.627B,72.86M,653.01M,497.78M
LEN,2017-05,1.086M,1.040B,2.862B,0,0.89,0.89,196.47M,0,400.00M,2017-05,10.43B,213.64M,0,0,0,0,7.342B,333.22M,615.90M,309.60M,108.89M,3.262B,66.77M,7.323B,16.75B,23.71M,13.27B,615.90M,9.317B,3.487B,8.702B,66.77M,615.90M,841.54M
LEN,2017-02,0.663M,984.90M,2.089B,0,0.16,0.16,203.14M,0,248.93M,2017-02,10.47B,38.08M,0,0,0,0,6.965B,188.23M,579.36M,49.64M,19.97M,2.337B,60.70M,7.106B,16.23B,23.71M,12.81B,579.36M,8.974B,3.418B,8.395B,60.70M,579.36M,603.13M
LEN,2016-11,-0.309M,1.383B,2.872B,0,1.343,1.314,39.84M,0,504.80M,2016-11,9.179B,313.45M,0,0,0,0,6.276B,436.88M,596.52M,461.38M,150.91M,3.377B,67.93M,7.026B,15.36B,23.71M,12.55B,596.52M,8.150B,2.809B,7.554B,67.93M,596.52M,891.56M
LEN,2016-08,1.123M,867.63M,2.449B,0,1.02,0.9902,39.84M,0,385.36M,2016-08,9.674B,235.84M,0,0,0,0,6.410B,324.19M,554.53M,339.56M,106.43M,2.834B,61.16M,6.546B,15.00B,23.04M,12.20B,566.38M,8.236B,2.802B,7.669B,61.16M,554.53M,599.57M
LEN,2016-05,0.515M,864.56M,2.368B,0,0.9902,0.9314,39.44M,0,378.26M,2016-05,9.674B,218.47M,0,0,0,0,6.714B,322.45M,525.74M,327.84M,103.80M,2.746B,55.80M,6.118B,14.85B,22.17M,12.05B,541.59M,8.485B,2.793B,7.943B,55.80M,525.74M,426.50M
LEN,2016-02,-0.398M,765.64M,1.767B,0,0.6667,0.6176,39.44M,193.91M,226.51M,2016-02,9.374B,144.08M,-1.753M,-1.753M,115.56M,0,6.568B,178.84M,500.20M,201.69M,56.24M,1.994B,47.67M,5.820B,14.20B,21.72M,11.47B,504.21M,8.102B,2.727B,7.598B,47.67M,500.20M,454.67M
LEN,2015-11,0.039M,1.201B,2.500B,0,1.314,1.186,38.85M,0.719M,445.10M,2015-11,8.746B,281.60M,-2.812M,-2.812M,0.719M,0,6.655B,379.22M,538.85M,432.50M,139.84M,2.946B,65.89M,5.649B,14.42B,21.36M,11.82B,542.86M,8.469B,2.599B,7.927B,65.89M,538.85M,670.60M
LEN,2015-08,-0.187M,848.00M,2.143B,0,1.049,0.9412,38.85M,0.771M,348.71M,2015-08,8.952B,223.31M,-3.818M,-3.818M,0.771M,0,6.854B,292.22M,491.80M,320.66M,95.62M,2.492B,56.49M,5.360B,14.17B,21.26M,11.80B,495.80M,8.495B,2.366B,7.999B,56.49M,491.80M,976.92M
LEN,2015-05,0.13M,920.16M,2.071B,0,0.8725,0.7745,38.85M,0.219M,321.52M,2015-05,8.759B,183.02M,-4.071M,-4.071M,0.219M,0,6.786B,271.32M,489.78M,279.81M,95.23M,2.393B,50.21M,5.139B,13.90B,20.73M,11.30B,493.78M,8.420B,2.592B,7.926B,50.21M,489.78M,472.13M
LEN,2015-02,0,818.43M,1.457B,0,0.549,0.4902,38.85M,246.84M,186.92M,2015-02,8.412B,114.96M,-5.192M,-5.192M,158.90M,0,6.412B,143.27M,429.37M,176.64M,59.73M,1.644B,43.65M,4.952B,13.12B,20.72M,10.64B,433.38M,7.812B,2.483B,7.378B,43.65M,429.37M,299.89M
LEN,2014-11,0,1.299B,2.164B,0,1.176,1.049,38.85M,265.22M,419.87M,2014-11,7.742B,245.32M,-8.381M,-8.381M,181.42M,0,5.982B,362.21M,460.79M,377.94M,125.27M,2.584B,57.66M,4.827B,12.92B,20.72M,10.49B,464.80M,7.672B,2.430B,7.207B,57.66M,460.79M,535.20M
LEN,2014-08,0,833.51M,1.728B,0,0.8529,0.7647,38.85M,0,286.35M,2014-08,7.724B,177.76M,-10.29M,-10.29M,0,0,5.798B,243.28M,383.60M,262.34M,88.90M,2.014B,43.07M,4.581B,12.29B,20.72M,9.694B,383.60M,7.252B,2.596B,6.868B,43.07M,383.60M,378.89M
LEN,2014-05,0,960.24M,1.591B,0,0.6569,0.598,38.85M,0,228.23M,2014-05,7.400B,137.72M,-12.69M,-12.69M,0,0,5.727B,189.91M,342.49M,203.63M,81.01M,1.819B,38.32M,4.399B,11.99B,20.61M,9.486B,346.69M,7.103B,2.509B,6.757B,38.32M,342.49M,533.00M
LEN,2014-02,0,874.30M,1.198B,0,0.3725,0.3431,34.05M,0,164.75M,2014-02,7.152B,78.12M,-20.54M,-20.54M,0,0,5.466B,126.64M,305.25M,125.88M,45.91M,1.363B,38.11M,4.260B,11.53B,21.78M,8.966B,309.45M,6.826B,2.560B,6.516B,38.11M,305.25M,477.10M
LEN,2013-11,0,970.50M,1.602B,0,0.8235,0.7157,34.05M,0,313.46M,2013-11,6.612B,164.08M,0,0,0,0,5.024B,270.14M,288.88M,276.97M,93.96M,1.915B,43.32M,4.169B,11.27B,21.78M,8.659B,299.03M,6.646B,2.614B,6.347B,43.32M,288.88M,569.38M
LEN,2013-08,0,571.77M,1.375B,357.71M,0.6078,0.5294,34.05M,392.60M,227.68M,2013-08,6.529B,120.66M,-22.23M,-22.23M,313.61M,0,5.306B,190.06M,270.40M,189.36M,67.20M,1.603B,37.62M,3.714B,11.02B,20.78M,8.308B,270.40M,6.845B,2.708B,6.575B,37.62M,270.40M,510.98M
LEN,2013-05,0,891.68M,1.232B,263.47M,0.6961,0.598,34.05M,396.04M,194.56M,2013-05,5.831B,137.44M,-25.11M,-25.11M,319.24M,0,5.133B,160.71M,228.49M,162.29M,19.49M,1.427B,33.85M,3.586B,10.49B,20.64M,7.740B,228.49M,6.449B,2.754B,6.221B,33.85M,228.49M,577.12M
LEN,2013-02,0,1.242B,894.05M,259.45M,0.2941,0.2549,34.05M,0,96.19M,2013-02,5.612B,57.49M,-26.03M,-26.03M,0,0,5.088B,64.92M,229.88M,53.32M,-3.637M,990.24M,31.27M,3.496B,10.43B,20.57M,7.850B,229.88M,6.363B,2.582B,6.133B,31.27M,229.88M,635.96M
LEN,2012-11,0,1.311B,1.172B,410.13M,0.6373,0.549,34.05M,0,177.87M,2012-11,5.046B,124.34M,-23.04M,-23.04M,0,0,5.064B,138.83M,220.69M,104.92M,-18.60M,1.350B,39.04M,3.415B,10.36B,20.54M,7.767B,220.69M,6.361B,2.595B,6.140B,39.04M,220.69M,662.51M
LEN,2012-08,0,845.16M,978.27M,215.36M,0.451,0.3922,34.05M,0,121.49M,2012-08,5.036B,87.11M,-22.66M,-22.66M,0,0,4.266B,89.20M,169.86M,58.64M,-12.78M,1.100B,32.29M,3.272B,9.718B,20.42M,6.264B,795.78M,5.860B,3.455B,5.064B,32.29M,169.86M,177.57M
LEN,2012-05,0,829.38M,832.66M,189.50M,2.343,2.02,34.05M,0,97.50M,2012-05,4.799B,452.70M,-23.80M,-23.80M,0,0,4.065B,68.33M,154.66M,52.10M,-402.32M,930.16M,29.17M,3.177B,9.351B,20.27M,5.961B,720.99M,5.571B,3.390B,4.850B,29.17M,154.66M,170.11M
LEN,2012-02,0,922.91M,678.08M,0,0.0784,0.0784,34.05M,0,46.78M,2012-02,4.668B,14.97M,-24.85M,-24.85M,0,0,4.068B,19.93M,170.22M,6.453M,-1.524M,724.86M,26.84M,2.723B,8.867B,20.25M,5.880B,746.80M,5.544B,2.987B,4.797B,26.84M,170.22M,154.62M
LEN,2011-11,0,1.164B,889.25M,0,0.1569,0.1471,34.05M,0,63.41M,2011-11,4.361B,30.28M,-22.00M,-22.00M,0,0,4.128B,34.88M,201.10M,11.77M,-13.70M,952.65M,28.53M,2.696B,9.155B,20.21M,6.043B,937.44M,5.851B,3.112B,4.914B,28.53M,201.10M,274.52M
LEN,2011-08,0,927.33M,754.86M,0,0.1078,0.1078,34.05M,0,65.34M,2011-08,4.265B,20.73M,-24.11M,-24.11M,0,0,3.894B,42.56M,196.79M,24.08M,0.579M,820.19M,22.78M,2.670B,8.724B,20.04M,5.563B,748.87M,5.444B,3.161B,4.695B,22.78M,196.79M,152.13M
LEN,2011-05,0,1.131B,719.91M,0,0.0686,0.0686,34.05M,0,44.58M,2011-05,4.302B,13.78M,-22.47M,-22.47M,0,0,3.857B,23.98M,168.40M,25.80M,0.953M,764.49M,20.60M,2.652B,8.699B,20.03M,5.777B,716.29M,5.440B,2.922B,4.724B,20.60M,168.40M,157.55M
