Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
UNP,2018-09,-1.392B,1.90B,3.372B,1.468B,2.16,2.15,0,72.17B,2.556B,2018-09,789.00M,1.593B,-231.00M,-231.00M,52.21B,11.27B,20.94B,2.269B,2.483B,2.076B,483.00M,5.928B,0,20.64B,59.31B,2.779B,4.816B,4.529B,38.67B,54.50B,34.14B,287.00M,1.662B,1.792B
UNP,2018-06,-1.428B,1.694B,3.325B,1.456B,1.98,1.98,0,71.75B,2.347B,2018-06,772.00M,1.509B,-198.00M,-198.00M,51.95B,11.11B,21.36B,2.099B,2.346B,1.938B,429.00M,5.672B,0,19.91B,58.69B,2.779B,4.494B,4.372B,38.78B,54.20B,34.41B,248.00M,1.541B,1.634B
UNP,2018-03,-1.422B,1.138B,3.27B,1.891B,1.69,1.68,0,71.17B,2.205B,2018-03,808.00M,1.31B,-182.00M,-182.00M,51.70B,11.05B,15.70B,1.939B,2.264B,1.711B,401.00M,5.475B,0,24.39B,57.79B,2.779B,3.897B,4.746B,33.40B,53.89B,28.65B,266.00M,1.522B,1.571B
UNP,2017-12,-1.141B,1.365B,2.964B,800.00M,9.29,9.25,0,70.81B,2.486B,2017-12,749.00M,7.278B,-182.00M,-182.00M,51.60B,10.94B,16.14B,2.247B,2.468B,2.092B,-5.186B,5.45B,0,24.86B,57.81B,2.778B,4.006B,3.939B,32.95B,53.80B,29.01B,239.00M,1.67B,1.493B
UNP,2017-09,-1.172B,1.937B,3.105B,903.00M,1.5,1.5,0,69.97B,2.303B,2017-09,742.00M,1.194B,-176.00M,-176.00M,51.04B,16.52B,15.93B,2.073B,2.272B,1.983B,789.00M,5.408B,0,19.15B,57.40B,2.778B,4.449B,3.831B,38.25B,52.95B,34.42B,230.00M,1.506B,1.428B
UNP,2017-06,-1.221B,1.376B,3.033B,531.00M,1.45,1.45,0,69.88B,2.217B,2017-06,726.00M,1.168B,-175.00M,-175.00M,50.81B,16.33B,15.23B,1.998B,2.249B,1.869B,701.00M,5.25B,0,19.62B,56.48B,2.778B,3.869B,3.406B,36.86B,52.61B,33.46B,219.00M,1.456B,1.357B
UNP,2017-03,-1.252B,1.139B,3.084B,723.00M,1.32,1.32,0,69.38B,2.048B,2017-03,760.00M,1.072B,-170.00M,-170.00M,50.55B,16.16B,14.31B,1.788B,2.548B,1.688B,616.00M,5.132B,0,19.72B,55.90B,2.779B,3.588B,3.848B,36.18B,52.31B,32.33B,260.00M,1.791B,1.279B
UNP,2016-12,-1.272B,1.337B,2.999B,758.00M,1.4,1.39,0,69.06B,2.169B,2016-12,717.00M,1.144B,-171.00M,-171.00M,50.39B,16.00B,14.25B,1.936B,2.312B,1.831B,687.00M,5.168B,0,19.93B,55.72B,2.777B,3.596B,3.64B,35.79B,52.12B,32.15B,233.00M,1.528B,1.258B
UNP,2016-09,-1.185B,2.239B,2.943B,407.00M,1.36,1.36,0,68.34B,2.231B,2016-09,690.00M,1.131B,-181.00M,-181.00M,49.94B,15.77B,15.20B,1.96B,2.258B,1.805B,674.00M,5.174B,0,20.28B,56.30B,2.777B,4.602B,3.257B,36.02B,51.70B,32.76B,271.00M,1.517B,1.351B
UNP,2016-06,-1.198B,2.16B,2.866B,409.00M,1.17,1.17,0,67.65B,1.904B,2016-06,660.00M,979.00M,-170.00M,-170.00M,49.46B,15.59B,14.78B,1.66B,2.135B,1.564B,585.00M,4.77B,0,20.42B,55.69B,2.778B,4.566B,3.095B,35.27B,51.12B,32.17B,244.00M,1.361B,1.373B
