Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
FBHS,2018-06,-53.20M,345.50M,904.90M,350.00M,0.89,0.88,3.056B,1.816B,524.10M,2018-06,627.00M,129.60M,-17.40M,-17.40M,737.60M,156.20M,1.793B,199.40M,428.70M,174.60M,44.90M,1.429B,316.50M,2.173B,5.697B,1.80M,1.806B,1.230B,3.522B,3.892B,2.292B,324.70M,428.70M,657.50M
FBHS,2018-03,-36.00M,244.40M,815.00M,350.00M,0.5,0.49,3.070B,1.804B,439.60M,2018-03,619.20M,75.00M,-14.70M,-14.70M,742.80M,158.20M,1.538B,120.20M,417.10M,107.50M,32.40M,1.255B,311.20M,2.357B,5.552B,1.80M,1.644B,1.141B,3.194B,3.908B,2.053B,319.40M,417.10M,631.50M
FBHS,2017-12,-39.20M,323.00M,890.20M,3.20M,0.8426,0.83,3.074B,1.780B,492.30M,2017-12,580.80M,128.00M,-12.90M,-12.90M,740.00M,166.80M,1.508B,177.20M,906.80M,142.40M,14.40M,1.382B,307.00M,2.600B,5.511B,1.70M,1.602B,906.80M,2.910B,3.910B,2.004B,315.10M,520.60M,555.30M
FBHS,2017-09,-25.50M,277.10M,843.30M,2.80M,0.84,0.83,2.958B,1.716B,505.30M,2017-09,600.10M,129.50M,-12.30M,-12.30M,690.60M,176.20M,1.462B,199.90M,392.50M,189.40M,59.80M,1.349B,297.90M,2.544B,5.349B,1.70M,1.598B,852.50M,2.803B,3.751B,1.951B,305.40M,392.50M,594.70M
FBHS,2017-06,-54.60M,252.70M,852.10M,0,0.89,0.88,2.925B,1.682B,513.30M,2017-06,581.40M,137.70M,-12.30M,-12.30M,675.60M,168.30M,1.392B,212.50M,397.00M,199.20M,58.90M,1.365B,292.80M,2.567B,5.253B,1.70M,1.553B,791.10M,2.685B,3.700B,1.894B,300.80M,397.00M,595.70M
FBHS,2017-03,-64.70M,210.80M,772.70M,0,0.5,0.5,2.930B,1.655B,414.10M,2017-03,558.80M,77.40M,-11.90M,-11.90M,665.70M,170.40M,1.492B,116.40M,378.90M,103.80M,26.40M,1.187B,289.60M,2.429B,5.134B,1.70M,1.456B,707.80M,2.703B,3.678B,1.996B,297.70M,378.90M,564.90M
FBHS,2016-12,-71.90M,251.50M,836.00M,0,0.6753,0.67,2.941B,1.631B,465.60M,2016-12,531.10M,103.60M,-11.60M,-11.60M,662.50M,163.50M,1.431B,168.00M,842.80M,153.20M,48.80M,1.302B,289.90M,2.362B,5.128B,1.70M,1.445B,842.80M,2.766B,3.683B,1.923B,297.60M,467.70M,550.70M
FBHS,2016-09,-52.20M,278.60M,801.00M,0,0.8,0.78,2.949B,1.614B,478.00M,2016-09,562.50M,123.40M,-11.80M,-11.80M,642.90M,170.60M,1.586B,186.20M,361.90M,170.70M,48.80M,1.279B,284.50M,2.359B,5.213B,1.70M,1.540B,776.70M,2.852B,3.673B,2.076B,291.80M,361.90M,568.80M
FBHS,2016-06,-39.30M,278.70M,823.10M,0,0.82,0.8,2.833B,1.595B,474.70M,2016-06,580.50M,125.20M,-13.90M,-13.90M,643.20M,189.60M,1.600B,191.40M,366.10M,174.20M,49.10M,1.298B,276.70M,2.281B,5.098B,1.70M,1.543B,717.90M,2.815B,3.555B,2.097B,283.30M,366.10M,569.30M
FBHS,2016-03,-38.90M,253.60M,728.70M,0,0.39,0.38,2.751B,1.577B,377.80M,2016-03,597.90M,61.00M,-11.80M,-11.80M,635.70M,177.60M,1.619B,101.10M,364.10M,84.00M,23.00M,1.106B,270.20M,2.168B,4.943B,1.70M,1.481B,684.90M,2.773B,3.462B,2.088B,276.70M,364.10M,525.50M
FBHS,2015-12,-52.50M,238.50M,804.60M,0.80M,0.5491,0.54,2.752B,1.552B,420.10M,2015-12,555.60M,87.80M,-11.40M,-11.40M,627.90M,201.70M,1.169B,144.30M,757.10M,128.30M,40.70M,1.225B,269.50M,2.451B,4.876B,1.70M,1.418B,757.90M,2.422B,3.458B,1.664B,275.80M,413.10M,502.60M
FBHS,2015-09,-39.10M,350.60M,804.30M,3.80M,0.67,0.66,2.783B,1.515B,434.50M,2015-09,540.40M,107.50M,-11.10M,-11.10M,606.30M,266.00M,1.338B,162.10M,353.60M,148.70M,48.70M,1.239B,265.70M,2.402B,5.082B,1.70M,1.623B,777.70M,2.678B,3.459B,1.900B,272.40M,353.60M,557.00M
FBHS,2015-06,-24.50M,223.50M,754.70M,26.30M,0.5,0.49,2.764B,1.471B,410.40M,2015-06,546.40M,79.70M,-6.00M,-6.00M,582.00M,230.20M,1.390B,134.30M,352.60M,120.70M,42.70M,1.165B,271.00M,2.367B,4.966B,1.70M,1.530B,682.30M,2.597B,3.437B,1.914B,276.10M,352.60M,573.50M
FBHS,2015-03,-26.10M,179.40M,633.90M,26.30M,0.25,0.25,2.116B,1.415B,316.90M,2015-03,501.80M,40.00M,-3.40M,-3.40M,543.70M,151.70M,733.70M,72.00M,327.40M,62.20M,21.30M,950.80M,241.40M,2.295B,4.085B,1.70M,1.336B,609.10M,1.787B,2.749B,1.178B,244.90M,327.40M,477.20M
FBHS,2014-12,-6.70M,191.90M,697.80M,29.70M,0.2852,0.2852,2.124B,1.396B,341.80M,2014-12,462.20M,45.10M,-3.20M,-3.20M,539.80M,150.60M,643.70M,85.10M,655.80M,74.80M,18.30M,1.040B,253.10M,2.260B,4.053B,1.70M,1.299B,699.60M,1.790B,2.754B,1.090B,256.70M,361.80M,458.90M
FBHS,2014-09,77.30M,175.10M,689.70M,10.10M,-0.13,-0.13,2.122B,1.512B,368.00M,2014-09,520.90M,-21.10M,-3.20M,-3.20M,533.30M,198.20M,653.80M,129.70M,341.40M,126.80M,42.30M,1.058B,234.90M,2.337B,4.081B,1.70M,1.363B,710.20M,1.741B,2.718B,1.030B,238.30M,341.40M,534.50M
FBHS,2014-06,87.80M,145.00M,665.40M,9.70M,0.57,0.55,2.265B,1.566B,361.80M,2014-06,521.20M,93.30M,-2.10M,-2.10M,540.20M,243.40M,595.00M,126.20M,337.70M,122.40M,36.10M,1.027B,232.60M,2.529B,4.190B,1.70M,1.337B,644.90M,1.658B,2.853B,1.014B,235.60M,337.70M,535.30M
FBHS,2014-03,87.80M,124.20M,593.80M,6.00M,0.25,0.24,2.263B,1.539B,295.30M,2014-03,509.50M,40.80M,-1.90M,-1.90M,532.10M,247.70M,475.00M,69.50M,319.80M,67.90M,21.60M,889.10M,222.70M,2.637B,4.107B,1.70M,1.265B,566.90M,1.467B,2.842B,899.90M,225.80M,319.80M,482.90M
FBHS,2013-12,95.40M,241.40M,554.90M,5.60M,0.3852,0.37,2.063B,1.320B,300.80M,2013-12,428.90M,64.20M,-1.70M,-1.70M,468.30M,197.40M,350.00M,60.00M,671.90M,57.70M,16.80M,855.70M,237.70M,2.649B,4.178B,1.70M,1.327B,738.70M,1.525B,2.851B,786.30M,240.80M,314.80M,402.80M
FBHS,2013-09,51.60M,157.00M,686.10M,0,0.39,0.37,2.282B,1.529B,358.90M,2013-09,463.10M,64.20M,-2.10M,-2.10M,513.50M,227.90M,350.00M,120.20M,344.40M,96.00M,31.90M,1.045B,235.70M,2.550B,4.119B,1.70M,1.274B,707.90M,1.565B,2.846B,857.40M,238.70M,344.40M,517.70M
FBHS,2013-06,52.10M,123.60M,663.40M,28.60M,0.39,0.37,2.286B,1.524B,377.00M,2013-06,438.80M,64.00M,-1.70M,-1.70M,522.20M,230.00M,357.50M,106.80M,350.10M,98.70M,34.50M,1.040B,267.70M,2.526B,4.065B,1.60M,1.204B,671.70M,1.537B,2.862B,865.30M,270.20M,350.10M,499.80M
FBHS,2013-03,57.70M,258.90M,589.80M,28.90M,0.23,0.22,2.058B,1.485B,300.20M,2013-03,380.00M,37.30M,-1.70M,-1.70M,499.50M,225.50M,297.50M,57.50M,300.90M,55.10M,17.60M,890.00M,240.10M,2.458B,3.824B,1.60M,1.199B,559.70M,1.363B,2.625B,802.90M,242.70M,300.90M,429.10M
FBHS,2012-12,30.60M,336.00M,316.50M,28.00M,0.1123,0.11,2.065B,1.491B,175.10M,2012-12,357.20M,18.40M,-1.90M,-1.90M,509.40M,224.00M,297.50M,2.80M,604.40M,-13.00M,-20.20M,491.60M,173.50M,2.381B,3.874B,1.60M,1.228B,632.40M,1.489B,2.646B,856.80M,172.30M,287.00M,381.70M
FBHS,2012-09,24.30M,216.10M,606.80M,5.30M,0.25,0.24,2.066B,1.479B,302.30M,2012-09,392.30M,40.00M,-2.00M,-2.00M,497.80M,205.00M,339.30M,63.70M,253.50M,59.40M,19.20M,909.10M,236.20M,2.331B,3.784B,1.60M,1.138B,597.80M,1.450B,2.646B,852.40M,238.60M,253.50M,407.10M
FBHS,2012-06,10.50M,147.20M,617.90M,22.10M,0.3,0.29,2.062B,1.480B,317.40M,2012-06,385.50M,47.80M,-2.10M,-2.10M,509.90M,213.30M,339.30M,72.30M,287.80M,69.50M,21.60M,935.30M,242.30M,2.247B,3.726B,1.60M,1.068B,596.40M,1.476B,2.658B,879.40M,245.10M,287.80M,405.20M
FBHS,2012-03,15.00M,120.60M,552.00M,21.80M,0.08,0.08,2.069B,1.472B,246.80M,2012-03,350.70M,12.50M,-2.50M,-2.50M,515.00M,213.40M,409.30M,22.30M,495.10M,19.30M,6.30M,798.80M,221.10M,2.180B,3.648B,1.60M,973.90M,516.90M,1.464B,2.674B,947.10M,224.50M,254.70M,379.30M
FBHS,2011-12,10.60M,120.80M,637.00M,21.30M,-0.46,-0.46,2.070B,1.477B,239.10M,2011-12,336.30M,-71.00M,-3.00M,-3.00M,525.80M,204.10M,389.30M,-14.10M,576.50M,-112.10M,-41.20M,876.10M,249.80M,2.121B,3.638B,1.60M,953.50M,597.80M,1.513B,2.684B,915.60M,253.20M,260.70M,346.10M
FBHS,2011-09,-104.40M,127.60M,592.20M,3.30M,0.01,0.01,2.159B,1.487B,255.80M,2011-09,368.80M,2.20M,-0.10M,-0.10M,538.10M,258.20M,16.80M,21.90M,807.30M,18.90M,16.40M,848.00M,230.40M,2.125B,3.841B,1.60M,1.015B,1.146B,1.712B,2.826B,566.30M,233.90M,807.30M,391.80M
FBHS,2011-06,-64.80M,73.10M,598.40M,3.60M,0.28,0.28,2.160B,0,291.30M,2011-06,353.10M,43.70M,-0.50M,-0.50M,531.80M,260.60M,16.80M,65.60M,282.10M,64.60M,20.50M,889.70M,221.90M,2.664B,3.831B,0,1.043B,612.10M,1.164B,2.789B,552.00M,225.70M,282.10M,410.10M
FBHS,2011-03,-67.90M,67.90M,504.50M,3.30M,-0.07,-0.07,2.165B,0,210.30M,2011-03,341.10M,-10.50M,-22.80M,-22.80M,536.10M,265.00M,16.80M,8.10M,537.60M,-15.00M,-4.70M,714.80M,198.50M,2.609B,3.713B,0,913.80M,540.90M,1.101B,2.799B,560.30M,202.20M,310.20M,393.50M
