Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
RSG,2018-06,52.80M,61.30M,1.577B,41.90M,340.60M,0.72,0.71,11.46B,16.29B,940.60M,2018-06,52.80M,234.90M,-96.30M,-96.30M,7.864B,971.70M,8.216B,412.00M,1.424B,312.60M,76.90M,2.518B,246.10M,7.846B,21.20B,3.50M,1.369B,1.990B,13.35B,19.83B,11.37B,528.60M,894.60M,1.176B
RSG,2018-03,41.70M,62.60M,1.470B,707.00M,341.50M,0.72,0.72,11.45B,16.03B,957.70M,2018-03,52.30M,237.70M,-94.60M,-94.60M,7.783B,944.60M,7.500B,413.00M,1.337B,310.60M,72.70M,2.428B,254.40M,7.912B,21.11B,3.50M,1.354B,2.560B,13.19B,19.75B,10.63B,544.70M,830.60M,1.148B
RSG,2017-12,22.60M,83.30M,1.593B,706.70M,312.10M,1.99,1.98,11.46B,15.82B,967.00M,2017-12,51.20M,664.40M,-119.80M,-119.80M,7.777B,894.30M,7.481B,432.40M,1.448B,295.70M,-368.80M,2.56B,297.10M,7.959B,21.15B,3.50M,1.437B,2.635B,13.19B,19.71B,10.55B,534.60M,853.90M,1.217B
RSG,2017-09,15.40M,63.90M,1.580B,705.70M,329.30M,0.66,0.66,11.39B,15.61B,981.90M,2017-09,47.80M,223.20M,-80.90M,-80.90M,7.750B,1.362B,7.152B,425.60M,1.393B,356.70M,133.40M,2.562B,258.70M,7.672B,20.95B,3.50M,1.397B,2.592B,13.27B,19.55B,10.68B,556.30M,858.20M,1.194B
RSG,2017-06,11.10M,36.00M,1.557B,705.40M,321.90M,0.6,0.6,11.37B,15.42B,969.30M,2017-06,45.40M,202.90M,-80.20M,-80.20M,7.690B,1.325B,7.076B,419.20M,1.346B,333.40M,130.00M,2.527B,253.50M,7.663B,20.76B,3.50M,1.293B,2.543B,13.10B,19.47B,10.55B,550.10M,839.50M,1.137B
RSG,2017-03,13.50M,33.20M,1.484B,6.20M,325.40M,0.55,0.55,11.36B,15.12B,908.70M,2017-03,45.00M,187.80M,-80.10M,-80.10M,7.593B,1.317B,7.664B,375.20M,1.280B,296.20M,108.40M,2.393B,249.20M,7.683B,20.60B,3.50M,1.234B,1.777B,12.91B,19.36B,11.13B,533.50M,806.50M,1.077B
RSG,2016-12,14.20M,67.80M,1.465B,5.80M,312.90M,0.56,0.55,11.35B,14.95B,913.90M,2016-12,44.00M,189.50M,-126.10M,-126.10M,7.589B,1.298B,7.653B,435.10M,1.328B,294.70M,105.10M,2.379B,246.80M,7.691B,20.63B,3.50M,1.284B,1.812B,12.94B,19.35B,11.12B,478.80M,795.00M,1.093B
RSG,2016-09,-23.00M,55.00M,1.477B,5.70M,320.20M,0.25,0.25,11.36B,14.79B,932.60M,2016-09,43.70M,85.60M,-79.30M,-79.30M,7.616B,1.281B,7.740B,408.30M,1.324B,126.90M,41.20M,2.409B,229.40M,7.639B,20.66B,3.50M,1.302B,1.818B,13.02B,19.36B,11.20B,524.30M,788.10M,1.110B
RSG,2016-06,-30.90M,42.00M,1.441B,5.60M,320.30M,0.53,0.52,11.37B,14.67B,910.00M,2016-06,41.90M,180.80M,-82.40M,-82.40M,7.634B,1.232B,7.608B,387.00M,1.351B,291.70M,110.70M,2.351B,236.50M,7.756B,20.65B,3.50M,1.259B,1.848B,12.89B,19.39B,11.04B,523.00M,814.00M,1.106B
RSG,2016-03,-31.10M,33.40M,1.381B,5.50M,316.90M,0.45,0.45,11.38B,14.45B,867.20M,2016-03,38.80M,156.70M,-82.50M,-82.50M,7.612B,1.216B,7.555B,347.70M,1.304B,252.60M,95.70M,2.249B,242.20M,7.763B,20.54B,3.50M,1.183B,1.810B,12.77B,19.36B,10.96B,519.50M,795.10M,1.039B
RSG,2015-12,-30.50M,32.40M,1.404B,5.50M,313.90M,0.5,0.49,11.39B,14.20B,886.50M,2015-12,38.80M,172.20M,-82.70M,-82.70M,7.553B,1.215B,7.527B,343.90M,1.334B,261.90M,89.50M,2.290B,262.70M,7.774B,20.54B,3.50M,1.230B,1.835B,12.76B,19.31B,10.92B,542.60M,808.10M,1.088B
RSG,2015-09,-26.60M,102.50M,1.390B,5.40M,316.50M,0.62,0.61,11.39B,14.05B,953.80M,2015-09,37.70M,215.00M,-81.50M,-81.50M,7.553B,1.215B,7.556B,432.70M,1.380B,350.80M,135.60M,2.344B,237.90M,7.800B,20.79B,4.20M,1.444B,1.900B,12.99B,19.35B,11.09B,521.10M,827.20M,1.106B
RSG,2015-06,-21.70M,99.90M,1.420B,5.10M,315.80M,0.54,0.54,11.38B,13.93B,891.00M,2015-06,37.20M,190.30M,-81.30M,-81.30M,7.539B,1.224B,7.548B,379.10M,1.28B,298.70M,108.40M,2.311B,230.00M,7.762B,20.67B,4.10M,1.341B,1.788B,12.90B,19.33B,11.11B,511.90M,775.60M,1.026B
RSG,2015-03,-27.80M,134.30M,1.304B,10.10M,314.60M,0.49,0.49,11.38B,13.67B,865.10M,2015-03,37.00M,172.40M,-79.00M,-79.00M,7.447B,1.224B,7.554B,363.50M,1.246B,284.50M,112.00M,2.169B,234.30M,7.762B,20.59B,4.20M,1.344B,1.756B,12.83B,19.25B,11.07B,501.60M,754.80M,990.20M
RSG,2014-12,-28.90M,75.20M,1.540B,10.40M,306.30M,0.14,0.14,11.13B,13.20B,688.70M,2014-12,35.90M,50.30M,-78.30M,-78.30M,7.165B,1.225B,7.051B,176.80M,1.327B,79.00M,28.50M,2.229B,248.50M,7.745B,20.09B,4.10M,1.391B,1.826B,12.35B,18.70B,10.52B,511.90M,767.90M,1.101B
RSG,2014-09,-2.20M,113.00M,1.401B,10.50M,311.70M,0.52,0.52,11.04B,13.01B,866.80M,2014-09,38.20M,185.80M,-77.40M,-77.40M,7.149B,1.234B,7.02B,372.90M,1.251B,295.40M,109.60M,2.268B,221.40M,7.929B,19.99B,4.10M,1.361B,1.725B,12.06B,18.63B,10.33B,493.90M,760.60M,1.026B
