Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DGX,2014-03,-11.00M,144.00M,1.101B,223.00M,0.72,0.71,6.998B,0,645.00M,2014-03,99.00M,104.00M,-39.00M,-39.00M,851.00M,0,3.724B,208.00M,969.00M,176.00M,65.00M,1.746B,415.00M,3.992B,9.55B,2.00M,1.488B,1.192B,5.53B,8.062B,4.338B,437.00M,0,977.00M
DGX,2013-12,-8.00M,187.00M,1.051B,212.00M,0.97,0.97,6.545B,0,705.00M,2013-12,91.00M,143.00M,-39.00M,-39.00M,805.00M,0,3.12B,270.00M,920.00M,214.00M,87.00M,1.756B,415.00M,3.948B,8.948B,2.00M,1.383B,1.132B,4.975B,7.565B,3.843B,435.00M,0,852.00M
DGX,2013-09,-7.988M,158.28M,1.089B,244.70M,2.7,2.68,6.533B,2.624B,699.00M,2013-09,85.19M,405.00M,-40.00M,-40.00M,749.36M,0,3.122B,215.00M,994.29M,657.00M,245.00M,1.788B,423.00M,3.843B,8.928B,2.154M,1.426B,1.239B,5.056B,7.502B,3.817B,484.00M,282.00M,920.83M
DGX,2013-06,-12.77M,148.34M,1.094B,374.76M,1.07,1.07,6.595B,2.543B,721.00M,2013-06,89.44M,165.00M,-40.00M,-40.00M,751.81M,0,3.122B,289.00M,915.93M,256.00M,95.00M,1.815B,418.00M,3.912B,9.036B,2.154M,1.470B,1.291B,5.098B,7.566B,3.807B,432.00M,219.93M,946.75M
DGX,2013-03,10.10M,133.60M,1.092B,254.42M,0.86,0.85,6.530B,0,695.00M,2013-03,89.82M,136.00M,-40.00M,-40.00M,753.94M,0,3.147B,227.00M,935.02M,197.00M,73.00M,1.787B,448.00M,4.200B,9.306B,2.153M,1.457B,1.208B,5.079B,7.849B,3.871B,468.00M,0,929.97M
DGX,2012-12,14.00M,296.00M,1.073B,10.00M,0.35,0.34,6.408B,0,701.31M,2012-12,93.00M,56.10M,-40.34M,-40.34M,756.00M,0,3.354B,265.21M,1.016B,231.22M,81.73M,1.774B,420.81M,4.163B,9.284B,2.00M,1.561B,1.048B,5.098B,7.723B,4.05B,436.10M,0,867.00M
DGX,2012-09,13.97M,191.77M,1.081B,154.65M,1.02,1.01,6.840B,0,740.73M,2012-09,94.51M,163.08M,-40.81M,-40.81M,782.81M,0,3.376B,304.62M,915.99M,270.98M,103.98M,1.822B,416.85M,4.171B,9.319B,2.151M,1.472B,1.071B,5.121B,7.846B,4.050B,436.11M,0,930.73M
DGX,2012-06,-8.369M,173.74M,1.102B,444.50M,1.12,1.11,6.839B,0,776.43M,2012-06,90.10M,177.70M,-41.75M,-41.75M,788.63M,0,3.378B,333.35M,880.22M,297.72M,113.73M,1.878B,424.08M,3.995B,9.393B,2.151M,1.477B,1.325B,5.372B,7.916B,4.047B,443.08M,0,941.47M
DGX,2012-03,10.56M,145.44M,1.109B,554.36M,1,0.99,6.877B,0,799.53M,2012-03,88.26M,159.12M,-42.10M,-42.10M,781.43M,0,3.365B,297.82M,971.09M,268.08M,102.56M,1.909B,483.25M,3.869B,9.451B,2.151M,1.519B,1.525B,5.555B,7.933B,4.030B,501.71M,0,973.89M
DGX,2011-12,-8.067M,164.89M,1.045B,654.40M,1.2,1.18,6.831B,0,715.78M,2011-12,89.13M,189.87M,-42.08M,-42.08M,799.77M,0,3.371B,317.13M,906.76M,285.00M,98.89M,1.761B,385.76M,3.693B,9.313B,2.146M,1.401B,1.561B,5.598B,7.912B,4.037B,398.65M,0,906.46M
DGX,2011-09,-5.444M,110.82M,1.117B,835.91M,1.08,1.07,6.851B,0,789.83M,2011-09,84.95M,171.85M,-43.41M,-43.41M,806.04M,0,3.368B,322.05M,928.16M,283.27M,101.13M,1.906B,446.60M,3.522B,9.326B,2.146M,1.396B,1.764B,5.782B,7.930B,4.017B,467.78M,0,936.26M
DGX,2011-06,34.04M,184.22M,1.104B,994.68M,1.03,1.02,6.899B,0,798.81M,2011-06,87.97M,163.14M,-46.58M,-46.58M,820.59M,0,3.333B,316.85M,998.68M,277.80M,105.76M,1.903B,462.79M,3.429B,9.431B,2.146M,1.478B,1.993B,5.981B,7.953B,3.987B,481.95M,0,929.37M
