Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
DD,2018-06,-10.73B,9.751B,4.085B,7.40B,0,2.29,2.27,91.51B,73.66B,1.772B,2018-06,15.63B,1.769B,11.00M,11.00M,35.22B,5.885B,26.85B,468.00M,20.71B,130.00M,99.00M,270.00M,5.857B,768.00M,98.26B,187.37B,24.00M,47.90B,28.11B,87.48B,139.47B,59.38B,1.304B,13.52B,20.30B
DD,2018-03,-7.497B,10.54B,16.32B,5.118B,0,1.41,1.41,93.46B,74.33B,5.195B,2018-03,17.46B,1.104B,-350.00M,-350.00M,36.08B,6.113B,29.34B,2.239B,21.50B,1.542B,389.00M,768.00M,21.51B,1.714B,101.26B,192.44B,23.00M,49.73B,26.62B,89.52B,142.71B,62.90B,2.956B,14.02B,19.79B
DD,2017-12,-8.972B,14.39B,-23.58B,4.015B,0,-1.62,-1.62,92.80B,73.30B,-7.163B,2017-12,16.99B,-1.564B,734.00M,734.00M,36.25B,6.266B,30.06B,-5.549B,22.11B,-5.592B,-2.997B,-698.00M,-30.75B,-865.00M,100.33B,192.16B,23.00M,49.89B,26.13B,90.24B,142.27B,64.11B,-1.614B,13.70B,16.89B
DD,2017-09,-9.367B,14.97B,12.19B,7.082B,0,0.96,0.96,94.12B,72.23B,3.168B,2017-09,17.26B,514.00M,-283.00M,-283.00M,36.22B,9.125B,29.82B,1.395B,20.09B,1.125B,571.00M,528.00M,15.35B,1.001B,102.95B,198.53B,23.00M,54.80B,27.28B,93.99B,143.73B,66.72B,1.773B,12.24B,18.26B
DD,2017-06,-9.074B,6.218B,10.76B,1.435B,0,3.24,3.21,21.25B,59.57B,3.073B,2017-06,8.163B,1.321B,-226.00M,-226.00M,24.12B,916.00M,20.07B,1.788B,11.99B,1.814B,455.00M,408.00M,13.83B,720.00M,28.42B,82.25B,3.107B,25.94B,13.43B,52.66B,56.31B,39.23B,1.285B,8.826B,10.86B
DD,2017-03,-9.514B,5.848B,10.19B,999.00M,0,2.22,2.16,21.26B,58.36B,3.036B,2017-03,8.21B,888.00M,-219.00M,-219.00M,23.77B,934.00M,20.47B,1.703B,12.19B,1.128B,213.00M,419.00M,13.23B,759.00M,27.06B,80.83B,3.107B,24.64B,13.19B,52.49B,56.19B,39.30B,1.333B,8.326B,9.71B
DD,2016-12,-9.822B,6.607B,10.60B,907.00M,0,-0.09,-0.09,21.30B,57.44B,2.418B,2016-12,7.363B,52.00M,-122.00M,-122.00M,23.49B,923.00M,20.46B,1.04B,11.70B,-198.00M,-282.00M,434.00M,13.02B,787.00M,25.99B,79.51B,3.107B,23.66B,12.60B,52.28B,55.85B,39.68B,1.378B,7.216B,8.978B
DD,2016-09,-7.681B,7.032B,9.84B,869.00M,0,1.92,1.89,21.82B,57.50B,2.643B,2016-09,8.013B,804.00M,-220.00M,-220.00M,23.31B,1.027B,20.42B,1.344B,11.79B,1.089B,271.00M,399.00M,12.48B,738.00M,29.04B,80.62B,7.107B,24.78B,12.66B,50.28B,55.85B,37.62B,1.299B,8.252B,9.108B
DD,2016-06,-7.845B,7.309B,9.275B,494.00M,0,8.37,7.83,21.90B,56.70B,2.677B,2016-06,8.212B,3.208B,-190.00M,-190.00M,22.78B,982.00M,20.85B,1.369B,12.39B,3.357B,130.00M,399.00M,11.95B,787.00M,28.94B,81.52B,7.107B,26.31B,12.88B,51.29B,55.21B,38.41B,1.308B,8.27B,9.273B
DD,2016-03,-8.262B,6.61B,7.951B,747.00M,0,0.45,0.45,15.80B,52.15B,2.752B,2016-03,7.298B,254.00M,-181.00M,-181.00M,18.42B,575.00M,16.23B,1.546B,10.94B,165.00M,-110.00M,361.00M,10.70B,742.00M,25.60B,68.44B,7.107B,23.33B,11.68B,42.01B,45.11B,30.32B,1.206B,6.96B,8.761B
DD,2015-12,-8.667B,8.577B,8.715B,995.00M,119.00M,9.51,8.82,15.77B,50.80B,2.747B,2015-12,6.871B,3.612B,-215.00M,-215.00M,17.85B,587.00M,16.22B,1.506B,10.12B,4.148B,517.00M,404.00M,11.46B,734.00M,25.37B,67.94B,7.107B,23.94B,11.12B,41.76B,44.00B,30.64B,1.241B,6.908B,7.846B
DD,2015-09,-8.585B,7.623B,9.349B,2.276B,131.00M,3.36,3.27,16.00B,55.75B,2.687B,2015-09,7.822B,1.375B,-215.00M,-215.00M,18.86B,546.00M,17.46B,1.511B,10.81B,2.063B,627.00M,382.00M,12.04B,689.00M,24.33B,69.88B,7.107B,24.85B,13.20B,44.72B,45.03B,31.51B,1.176B,7.634B,8.167B
DD,2015-06,-8.41B,6.224B,10.15B,1.915B,104.00M,2.97,2.91,16.33B,55.28B,2.764B,2015-06,8.061B,1.22B,-221.00M,-221.00M,18.58B,557.00M,17.83B,1.453B,10.72B,1.514B,317.00M,429.00M,12.91B,773.00M,23.61B,69.33B,7.107B,24.76B,12.76B,44.88B,44.57B,32.12B,1.311B,7.92B,9.029B
