Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
IBM,2013-09,-24.97B,10.23B,11.91B,7.702B,11.66B,3.7,3.68,34.88B,40.81B,11.43B,2013-09,2.492B,4.041B,-84.00M,-84.00M,13.88B,4.087B,28.48B,5.034B,15.65B,4.972B,832.00M,1.356B,23.34B,5.13B,19.88B,117.84B,51.20B,47.53B,39.22B,97.84B,70.31B,58.62B,6.395B,11.01B,28.33B
IBM,2013-06,-25.77B,10.36B,12.79B,7.83B,12.24B,2.93,2.91,32.26B,39.55B,12.13B,2013-06,2.389B,3.226B,-79.00M,-79.00M,13.36B,4.166B,26.29B,4.175B,16.74B,4.144B,918.00M,1.548B,24.92B,6.568B,17.76B,115.15B,50.89B,47.91B,41.04B,97.27B,67.24B,56.23B,7.957B,11.53B,28.84B
IBM,2013-03,-25.47B,11.99B,12.73B,8.725B,12.97B,2.72,2.7,32.63B,40.06B,10.68B,2013-03,2.421B,3.032B,-71.00M,-71.00M,13.60B,4.409B,24.67B,3.662B,16.46B,3.606B,574.00M,1.644B,23.41B,5.465B,19.09B,117.26B,50.52B,48.95B,42.12B,98.04B,68.31B,55.92B,7.016B,11.88B,28.20B
IBM,2012-12,-25.76B,11.13B,12.44B,9.182B,11.95B,5.19,5.13,33.03B,40.50B,15.23B,2012-12,2.287B,5.833B,-83.00M,-83.00M,14.00B,4.939B,24.09B,8.552B,17.75B,8.469B,2.241B,1.094B,27.67B,5.724B,18.86B,119.21B,50.11B,49.43B,43.62B,100.23B,69.78B,56.60B,6.678B,12.90B,30.58B
IBM,2012-09,-20.72B,12.25B,13.02B,9.334B,11.23B,3.36,3.33,31.83B,40.72B,11.73B,2012-09,2.586B,3.824B,-102.00M,-102.00M,14.03B,4.263B,24.33B,4.608B,14.20B,5.074B,1.251B,1.534B,24.75B,5.81B,21.54B,115.78B,49.60B,48.14B,39.50B,94.11B,67.64B,54.61B,7.124B,9.232B,26.76B
IBM,2012-06,-21.50B,11.19B,13.50B,7.669B,12.31B,3.38,3.34,31.39B,40.16B,12.28B,2012-06,2.758B,3.881B,-86.00M,-86.00M,13.86B,3.889B,24.77B,5.149B,14.27B,5.161B,1.28B,1.587B,25.78B,5.753B,20.47B,113.83B,49.16B,47.39B,38.90B,93.27B,66.44B,54.37B,7.132B,9.665B,26.86B
IBM,2012-03,-21.12B,12.34B,13.56B,6.293B,13.27B,2.65,2.61,31.11B,40.44B,11.12B,2012-03,2.754B,3.066B,-79.00M,-79.00M,13.94B,3.904B,25.76B,3.894B,14.28B,3.836B,769.00M,1.601B,24.67B,5.80B,20.70B,115.35B,48.80B,48.85B,38.21B,94.56B,66.50B,56.36B,7.224B,9.60B,26.84B
IBM,2011-12,-21.88B,11.92B,14.76B,8.465B,12.20B,4.68,4.62,29.61B,40.12B,14.72B,2011-12,2.595B,5.49B,-82.00M,-82.00M,13.88B,4.396B,22.86B,8.287B,16.36B,7.274B,1.784B,1.555B,29.49B,5.915B,20.14B,116.43B,48.13B,50.93B,42.12B,96.20B,65.51B,54.08B,6.435B,11.83B,29.56B
IBM,2011-09,-18.10B,11.30B,13.98B,6.071B,11.25B,3.23,3.19,27.95B,40.14B,12.17B,2011-09,2.663B,3.839B,-68.00M,-68.00M,13.89B,3.634B,24.09B,4.966B,13.88B,5.027B,1.188B,1.546B,26.16B,5.586B,22.29B,110.16B,47.56B,45.37B,36.03B,87.78B,64.78B,51.75B,7.207B,9.453B,24.99B
IBM,2011-06,-17.11B,11.76B,14.28B,7.858B,12.66B,3.04,3,28.82B,41.13B,12.38B,2011-06,2.573B,3.664B,-67.00M,-67.00M,14.24B,3.641B,21.92B,4.785B,14.62B,4.885B,1.221B,1.569B,26.67B,5.951B,23.13B,113.47B,46.98B,46.94B,39.84B,90.26B,66.54B,50.42B,7.60B,9.475B,26.38B
