Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
INCY,2013-09,2.008M,291.17M,0.155M,0,25.50M,-0.14,-0.14,0,0,84.97M,2013-09,0.359M,-22.04M,-7.314M,-7.314M,6.201M,0,187.14M,-13.18M,66.04M,-21.99M,0.049M,71.70M,85.12M,26.45M,28.79M,357.40M,0.161M,333.74M,109.50M,328.61M,23.66M,219.11M,98.15M,18.21M,33.20M
INCY,2013-06,1.993M,277.45M,0.157M,9.816M,39.03M,-0.02,-0.02,3.204M,36.00M,101.52M,2013-06,0.133M,-2.571M,-10.05M,-10.05M,6.236M,31.80M,223.82M,17.32M,49.60M,-2.50M,0.071M,60.95M,101.68M,23.25M,-27.79M,334.22M,0.153M,313.37M,102.96M,362.00M,20.85M,259.05M,84.20M,13.47M,27.52M
INCY,2013-03,1.999M,270.18M,0.15M,9.68M,52.55M,-0.12,-0.12,6.62M,33.37M,70.93M,2013-03,0.189M,-15.67M,-11.53M,-11.53M,6.485M,35.01M,337.51M,-4.097M,56.89M,-15.63M,0.043M,52.76M,71.08M,22.26M,-163.53M,330.28M,0.136M,309.11M,121.28M,493.81M,21.17M,372.52M,75.02M,15.52M,28.04M
INCY,2012-12,1.878M,228.42M,0.099M,9.546M,66.08M,0.14,0.14,7.154M,0,113.75M,2012-12,0.278M,18.78M,-11.39M,-11.39M,6.348M,38.23M,331.08M,30.25M,47.10M,18.86M,0.081M,59.76M,113.85M,23.73M,-174.96M,330.42M,0.133M,309.51M,136.07M,505.38M,20.90M,369.30M,83.49M,13.96M,70.95M
INCY,2012-09,2.149M,243.60M,0.031M,0,66.97M,-0.17,-0.17,7.686M,0,60.46M,2012-09,0.19M,-21.71M,-11.55M,-11.55M,6.169M,54.06M,324.78M,-10.14M,45.01M,-21.68M,0.026M,50.08M,60.49M,20.52M,-219.95M,296.54M,0.131M,278.73M,137.64M,516.48M,17.81M,378.84M,70.60M,12.76M,16.54M
INCY,2012-06,1.72M,261.81M,0.016M,0,75.97M,0.03,0.03,9.793M,0,86.53M,2012-06,0.188M,4.037M,-11.12M,-11.12M,6.515M,70.80M,318.63M,15.22M,40.96M,4.104M,0.067M,51.59M,86.54M,19.72M,-217.19M,311.97M,0.13M,294.16M,139.73M,529.16M,17.81M,389.43M,71.31M,11.10M,13.84M
INCY,2012-03,1.935M,236.41M,0.011M,0,72.98M,-0.36,-0.36,0,0,36.17M,2012-03,0,-45.43M,-11.24M,-11.24M,6.232M,87.54M,312.62M,-34.19M,47.79M,-45.43M,0,48.96M,36.18M,21.40M,-248.86M,293.59M,0.128M,276.16M,142.30M,542.45M,17.43M,400.15M,70.36M,13.17M,13.01M
INCY,2011-12,1.642M,277.59M,0,0,69.30M,-0.44,-0.44,0,0,28.89M,2011-12,0,-55.08M,-10.94M,-10.94M,6.431M,104.27M,316.15M,-43.43M,44.46M,-55.08M,0,51.88M,28.89M,21.15M,-227.08M,328.96M,0.126M,310.78M,135.61M,556.04M,18.18M,420.42M,72.32M,14.94M,6.415M
INCY,2011-09,1.821M,316.98M,0,0,66.97M,-0.42,-0.42,0,0,16.78M,2011-09,0,-53.08M,-10.97M,-10.97M,6.077M,121.01M,310.28M,-42.10M,40.38M,-53.08M,0,44.60M,16.78M,14.28M,-181.02M,371.22M,0.126M,346.42M,120.96M,552.24M,24.81M,431.29M,58.89M,11.04M,2.462M
INCY,2011-06,1.951M,364.11M,0,0,66.98M,-0.41,-0.41,0,0,16.81M,2011-06,0,-51.87M,-10.76M,-10.76M,5.50M,137.75M,304.53M,-41.11M,33.59M,-51.87M,0,46.05M,16.81M,11.86M,-136.28M,416.66M,0.126M,391.92M,110.67M,552.95M,24.74M,442.28M,57.92M,8.788M,2.376M
INCY,2011-03,2.089M,383.63M,0,0,66.98M,-0.21,-0.21,0,0,31.97M,2011-03,0,-26.51M,-10.69M,-10.69M,4.934M,154.48M,298.92M,-15.82M,34.12M,-26.51M,0,36.28M,31.97M,10.82M,-103.98M,459.61M,0.124M,425.97M,110.18M,563.58M,33.64M,453.40M,47.80M,7.791M,16.58M
