Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
PVH,2018-07,-504.70M,431.10M,1.037B,85.40M,61.00M,2.15,2.12,7.285B,881.30M,1.297B,2018-07,1.731B,165.20M,-29.10M,-29.10M,881.30M,649.30M,2.894B,225.50M,1.689B,202.30M,37.60M,2.334B,1.072B,5.565B,11.70B,85.40M,3.166B,1.836B,6.132B,8.532B,4.297B,1.072B,922.60M,731.60M
PVH,2018-04,-406.60M,434.50M,1.024B,254.50M,47.80M,2.33,2.29,7.435B,873.50M,1.291B,2018-04,1.525B,179.40M,-28.40M,-28.40M,873.50M,661.90M,3.013B,238.00M,1.425B,215.90M,37.00M,2.315B,1.053B,5.565B,11.71B,85.30M,3.042B,1.727B,6.15B,8.673B,4.423B,1.053B,670.50M,812.30M
PVH,2018-01,-321.50M,493.90M,1.130B,19.50M,39.20M,1.398,1.39,7.561B,2.130B,1.369B,2018-01,1.591B,108.50M,-32.90M,-32.90M,899.80M,663.00M,3.061B,78.20M,1.813B,25.10M,-82.80M,2.499B,1.291B,5.536B,11.89B,84.90M,3.031B,1.872B,6.349B,8.855B,4.478B,1.291B,889.80M,696.40M
PVH,2017-10,-525.50M,612.30M,1.060B,207.50M,21.40M,3.09,3.05,7.336B,821.20M,1.297B,2017-10,1.466B,239.20M,-30.90M,-30.90M,821.20M,823.30M,3.183B,274.80M,1.497B,249.80M,11.10M,2.357B,1.022B,5.250B,11.66B,84.30M,3.144B,1.726B,6.408B,8.514B,4.682B,1.022B,681.30M,857.10M
PVH,2017-07,-496.60M,559.40M,922.60M,18.00M,37.10M,1.54,1.52,7.349B,805.80M,1.147B,2017-07,1.499B,119.70M,-29.70M,-29.70M,805.80M,842.40M,3.186B,176.30M,1.578B,150.80M,31.40M,2.070B,971.00M,5.095B,11.45B,84.30M,2.936B,1.633B,6.359B,8.518B,4.726B,971.00M,767.10M,672.60M
PVH,2017-04,-651.40M,490.90M,908.20M,42.50M,28.20M,0.9,0.89,7.163B,751.60M,1.081B,2017-04,1.254B,70.40M,-28.70M,-28.70M,751.60M,846.80M,3.157B,119.90M,1.308B,84.50M,14.40M,1.989B,960.90M,4.875B,10.91B,84.10M,2.655B,1.378B,6.037B,8.257B,4.659B,960.90M,546.70M,712.50M
PVH,2017-01,-710.80M,730.10M,969.70M,19.10M,30.70M,1.273,1.26,7.080B,1.814B,1.138B,2017-01,1.318B,100.70M,-28.70M,-28.70M,759.90M,877.70M,3.197B,118.00M,1.515B,125.00M,24.50M,2.108B,1.02B,4.804B,11.07B,83.90M,2.880B,1.565B,6.263B,8.188B,4.699B,1.02B,682.60M,641.40M
PVH,2016-10,-699.70M,662.40M,1.053B,20.80M,19.10M,1.58,1.56,7.155B,730.20M,1.192B,2016-10,1.258B,126.20M,-29.20M,-29.20M,730.20M,868.80M,3.303B,273.60M,1.290B,168.70M,42.60M,2.244B,918.00M,4.794B,11.07B,83.90M,2.948B,1.356B,6.274B,8.120B,4.918B,918.00M,496.50M,788.40M
PVH,2016-07,-652.70M,741.70M,899.50M,19.40M,33.80M,1.12,1.11,7.288B,736.00M,1.034B,2016-07,1.412B,90.50M,-28.10M,-28.10M,736.00M,872.50M,3.358B,159.10M,1.335B,114.90M,24.40M,1.933B,874.70M,4.804B,11.18B,83.90M,2.939B,1.388B,6.376B,8.241B,4.988B,874.70M,631.80M,594.30M
PVH,2016-04,-574.90M,365.10M,910.90M,167.70M,23.30M,2.85,2.83,7.381B,749.90M,1.007B,2016-04,1.281B,231.60M,-29.00M,-29.00M,749.90M,880.10M,2.992B,141.70M,1.204B,265.60M,34.00M,1.918B,865.20M,4.862B,10.89B,83.60M,2.528B,1.395B,6.023B,8.357B,4.628B,865.20M,497.70M,684.30M
PVH,2016-01,-704.20M,556.40M,1.040B,162.50M,32.30M,1.641,1.63,6.866B,1.637B,1.073B,2016-01,1.322B,134.20M,-27.80M,-27.80M,744.60M,836.40M,3.032B,174.40M,1.332B,148.20M,14.00M,2.112B,898.50M,4.552B,10.67B,83.50M,2.804B,1.527B,6.122B,7.869B,4.594B,898.50M,636.10M,685.90M
PVH,2015-10,-615.20M,369.90M,1.064B,151.70M,16.00M,2.69,2.67,6.922B,731.80M,1.101B,2015-10,1.332B,221.90M,-27.40M,-27.40M,731.80M,951.70M,3.216B,247.20M,1.199B,226.20M,4.30M,2.164B,853.80M,4.546B,10.81B,83.50M,2.858B,1.366B,6.260B,7.947B,4.893B,853.80M,495.30M,866.20M
PVH,2015-07,-579.90M,466.70M,861.90M,119.80M,31.00M,1.24,1.22,6.921B,708.90M,1.002B,2015-07,1.403B,102.20M,-28.00M,-28.00M,708.90M,976.90M,3.262B,151.60M,1.218B,126.10M,23.90M,1.864B,850.50M,4.410B,10.74B,83.50M,2.820B,1.369B,6.335B,7.925B,4.966B,850.50M,551.00M,617.80M
PVH,2015-04,-448.80M,419.30M,893.70M,109.90M,23.00M,1.38,1.37,7.019B,720.90M,985.60M,2015-04,1.173B,114.10M,-29.80M,-29.80M,720.90M,988.40M,3.390B,170.70M,1.095B,147.00M,32.90M,1.879B,814.90M,4.444B,10.77B,83.40M,2.736B,1.228B,6.328B,8.037B,5.100B,814.90M,411.70M,765.40M
