Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
COP,2016-09,-5.444B,4.324B,6.77B,1.336B,-0.84,-0.84,0,134.63B,-355.00M,2016-09,1.108B,-1.04B,-443.00M,-443.00M,61.65B,10.65B,27.35B,-1.176B,5.444B,-1.654B,-628.00M,6.415B,203.00M,36.17B,94.28B,18.00M,9.641B,7.537B,57.83B,84.64B,50.29B,821.00M,4.145B,3.32B
COP,2016-06,-5.371B,4.152B,5.776B,1.331B,-0.86,-0.86,0,137.93B,-428.00M,2016-06,1.15B,-1.071B,-424.00M,-424.00M,63.68B,11.18B,27.35B,-1.402B,5.479B,-1.644B,-586.00M,5.348B,167.00M,37.54B,96.05B,18.00M,9.259B,7.348B,58.22B,86.80B,50.88B,974.00M,4.372B,3.316B
COP,2016-03,-5.146B,5.173B,5.826B,2.079B,-1.18,-1.18,0,139.52B,-705.00M,2016-03,1.072B,-1.469B,-390.00M,-390.00M,66.00B,11.86B,27.38B,-1.576B,6.245B,-2.224B,-768.00M,5.121B,186.00M,39.09B,99.83B,18.00M,10.93B,8.825B,60.43B,88.90B,51.60B,871.00M,4.866B,3.954B
COP,2015-12,-6.247B,2.368B,6.654B,1.427B,-2.78,-2.78,0,136.86B,-361.00M,2015-12,1.124B,-3.45B,-341.00M,-341.00M,66.45B,12.83B,23.45B,-2.91B,6.942B,-5.051B,-1.614B,6.293B,283.00M,39.76B,97.48B,18.00M,8.789B,9.256B,57.40B,88.70B,48.15B,2.549B,5.432B,4.514B
COP,2015-09,-6.125B,2.413B,7.374B,175.00M,-0.87,-0.87,0,146.25B,-112.00M,2015-09,1.143B,-1.071B,-362.00M,-362.00M,71.83B,15.25B,24.72B,-1.672B,7.251B,-1.741B,-685.00M,7.262B,293.00M,44.21B,105.95B,18.00M,9.664B,8.287B,61.39B,96.28B,53.11B,1.56B,5.87B,4.464B
COP,2015-06,-3.641B,3.813B,7.357B,138.00M,-0.15,-0.15,0,148.24B,936.00M,2015-06,1.277B,-179.00M,-332.00M,-332.00M,74.39B,16.10B,24.79B,-56.00M,7.976B,-91.00M,73.00M,8.293B,218.00M,48.62B,112.00B,18.00M,11.94B,8.734B,63.03B,100.06B,54.30B,992.00M,6.749B,5.179B
COP,2015-03,-4.589B,2.664B,7.17B,193.00M,0.22,0.22,0,144.48B,546.00M,2015-03,1.233B,272.00M,-323.00M,-323.00M,74.22B,15.87B,22.32B,-319.00M,8.818B,-356.00M,-642.00M,7.716B,159.00M,48.65B,110.04B,18.00M,10.84B,9.563B,61.03B,99.20B,51.47B,865.00M,7.614B,5.379B
COP,2014-12,-1.902B,5.062B,9.988B,182.00M,-0.03,-0.03,0,146.23B,1.22B,2014-12,1.331B,-39.00M,-217.00M,-217.00M,75.44B,16.74B,22.38B,266.00M,10.48B,-321.00M,-297.00M,11.21B,132.00M,51.91B,116.54B,18.00M,15.07B,11.54B,64.27B,101.47B,52.73B,954.00M,9.077B,6.807B
COP,2014-09,585.00M,5.782B,8.84B,1.688B,2.18,2.17,0,145.91B,3.24B,2014-09,1.33B,2.704B,-269.00M,-269.00M,75.79B,17.66B,19.50B,2.085B,11.74B,2.553B,904.00M,12.08B,203.00M,55.27B,118.99B,18.00M,16.25B,14.14B,63.32B,102.73B,49.18B,1.155B,10.35B,7.453B
COP,2014-06,2.498B,6.43B,9.595B,1.664B,1.68,1.67,0,144.94B,4.226B,2014-06,1.291B,2.081B,-275.00M,-275.00M,75.42B,17.76B,19.57B,2.879B,13.93B,3.46B,1.395B,13.82B,218.00M,55.32B,121.65B,18.00M,18.84B,16.19B,65.96B,102.81B,49.77B,1.347B,12.02B,8.204B
COP,2014-03,1.802B,7.73B,10.91B,1.712B,1.72,1.71,0,140.92B,4.501B,2014-03,1.221B,2.123B,-288.00M,-288.00M,74.02B,17.49B,19.49B,3.372B,14.91B,3.698B,1.581B,15.42B,182.00M,53.22B,120.02B,18.00M,20.40B,17.12B,66.40B,99.62B,49.29B,1.129B,13.09B,8.651B
COP,2013-12,2.002B,6.518B,9.39B,589.00M,2.01,2,0,138.15B,3.864B,2013-12,1.194B,2.487B,-196.00M,-196.00M,72.83B,17.02B,21.07B,2.871B,13.70B,2.558B,1.05B,13.25B,247.00M,52.09B,118.06B,18.00M,19.02B,15.13B,65.56B,99.03B,50.44B,993.00M,12.03B,8.487B
COP,2013-09,2.712B,3.883B,9.572B,572.00M,2.01,2,0,134.53B,4.071B,2013-09,1.268B,2.48B,-257.00M,-257.00M,71.13B,16.58B,21.10B,2.845B,15.08B,4.405B,1.966B,13.64B,249.00M,51.11B,119.76B,18.00M,22.56B,16.34B,68.22B,97.20B,51.89B,1.226B,13.24B,8.405B
COP,2013-06,1.84B,3.984B,9.025B,554.00M,1.66,1.65,10.00M,130.26B,4.325B,2013-06,1.134B,2.05B,-244.00M,-244.00M,69.44B,15.76B,21.17B,3.169B,15.62B,3.696B,1.63B,13.35B,193.00M,48.51B,116.95B,18.00M,22.60B,16.72B,68.02B,94.34B,51.30B,1.156B,13.25B,8.42B
COP,2013-03,3.478B,5.445B,9.328B,1.351B,1.74,1.73,11.00M,127.41B,4.838B,2013-03,1.133B,2.139B,-236.00M,-236.00M,67.89B,15.38B,20.32B,3.504B,16.53B,3.787B,1.763B,14.17B,165.00M,48.80B,117.78B,18.00M,24.24B,18.32B,68.54B,93.54B,50.22B,1.334B,14.08B,8.898B
COP,2012-12,4.087B,3.618B,10.65B,955.00M,1.16,1.16,4.072B,126.18B,4.919B,2012-12,965.00M,1.426B,-84.00M,-84.00M,67.26B,15.40B,20.77B,3.786B,15.75B,3.622B,1.78B,15.57B,216.00M,47.99B,117.14B,18.00M,23.99B,17.44B,68.72B,93.16B,51.27B,1.133B,13.38B,9.182B
COP,2012-09,4.339B,1.268B,9.644B,2.335B,1.47,1.46,4.077B,133.50B,4.497B,2012-09,1.176B,1.798B,-261.00M,-261.00M,73.61B,14.16B,18.78B,3.28B,14.37B,3.591B,1.851B,14.14B,329.00M,47.41B,115.37B,18.00M,15.78B,17.38B,67.49B,99.59B,50.11B,1.217B,12.82B,9.183B
COP,2012-06,3.877B,1.044B,9.103B,4.179B,1.82,1.8,4.37B,128.45B,4.561B,2012-06,1.178B,2.267B,-300.00M,-300.00M,71.23B,13.60B,18.83B,3.161B,13.59B,3.945B,2.225B,13.66B,235.00M,45.97B,114.01B,18.00M,16.91B,18.36B,67.56B,97.10B,49.20B,1.40B,11.92B,7.719B
COP,2012-03,3.972B,4.215B,9.208B,7.002B,2.29,2.27,4.398B,151.25B,5.385B,2012-03,6.072B,2.937B,-295.00M,-295.00M,85.56B,18.71B,21.36B,3.289B,28.73B,4.265B,2.086B,14.59B,326.00M,66.53B,162.88B,18.00M,37.07B,36.43B,95.84B,125.82B,59.41B,2.096B,26.30B,17.48B
COP,2011-12,3.246B,6.361B,15.49B,1.013B,2.56,2.55,4.427B,149.21B,-1.32B,2011-12,4.631B,3.39B,-477.00M,-477.00M,84.18B,20.82B,21.61B,2.818B,25.94B,2.536B,1.46B,14.17B,269.00M,65.24B,153.23B,17.00M,30.22B,28.07B,87.48B,123.01B,59.41B,-4.138B,23.87B,16.53B
COP,2011-09,3.18B,6.026B,9.743B,616.00M,1.93,1.91,0,147.14B,6.509B,2011-09,7.164B,2.616B,-230.00M,-230.00M,83.09B,17.98B,22.53B,3.442B,27.43B,3.605B,2.11B,16.25B,145.00M,65.81B,154.69B,17.00M,32.39B,28.94B,88.36B,122.30B,59.43B,3.067B,25.41B,16.42B
COP,2011-06,6.093B,8.14B,9.276B,606.00M,2.43,2.41,0,150.22B,8.017B,2011-06,6.986B,3.402B,-242.00M,-242.00M,84.27B,18.06B,22.59B,4.506B,27.97B,4.514B,2.214B,17.29B,203.00M,70.06B,160.07B,17.00M,34.68B,29.34B,89.49B,125.39B,60.15B,3.511B,25.85B,16.80B
COP,2011-03,5.506B,8.403B,45.00B,605.00M,2.11,2.09,0,147.41B,12.23B,2011-03,7.944B,3.028B,-262.00M,-262.00M,83.76B,17.53B,22.60B,5.117B,27.98B,5.796B,2.754B,57.23B,499.00M,69.97B,159.64B,17.00M,35.61B,29.22B,89.12B,124.03B,59.90B,7.109B,25.65B,16.41B
