Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
EVRG,2018-06,0,1.280B,581.90M,2.124B,0.56,0.56,2.334B,29.05B,311.50M,2018-06,539.90M,101.80M,-58.40M,-58.40M,18.99B,1.436B,6.692B,126.90M,619.90M,58.00M,-45.00M,893.40M,60.58M,10.94B,26.66B,9.718B,2.937B,3.078B,15.76B,23.72B,12.69B,184.60M,537.90M,488.70M
EVRG,2018-03,0,11.17M,343.20M,320.14M,0.42,0.42,0,14.60B,257.00M,2018-03,286.83M,60.50M,-43.80M,-43.80M,9.764B,824.70M,3.739B,123.50M,417.53M,70.70M,9.20M,600.20M,75.72M,3.910B,11.62B,711.17M,683.25M,830.35M,7.756B,10.94B,6.926B,133.50M,325.79M,244.41M
EVRG,2017-12,0,3.40M,336.90M,304.20M,0.24,0.24,0,14.15B,257.90M,2017-12,293.60M,33.90M,-42.80M,-42.80M,9.730B,815.70M,3.769B,122.30M,418.40M,73.10M,38.60M,594.80M,56.46M,3.908B,11.62B,2.735B,727.00M,823.70M,7.764B,10.90B,6.940B,135.60M,345.70M,290.70M
EVRG,2017-09,0,3.388M,393.00M,217.63M,1.11,1.11,0,0,401.30M,2017-09,285.07M,158.30M,-43.40M,-43.40M,9.672B,1.867B,3.768B,264.90M,380.87M,214.90M,55.80M,794.30M,0,3.929B,11.63B,710.47M,733.05M,686.85M,7.746B,10.89B,7.060B,136.40M,316.02M,308.28M
EVRG,2017-06,0,3.21M,313.20M,357.74M,0.5,0.5,0,0,296.10M,2017-06,302.70M,72.10M,-43.70M,-43.70M,9.659B,1.794B,3.769B,160.20M,328.24M,110.40M,35.90M,609.30M,0,3.826B,11.60B,710.47M,740.23M,774.17M,7.741B,10.86B,6.967B,135.90M,283.11M,274.43M
EVRG,2017-03,0,3.359M,309.85M,254.84M,0.42,0.42,0,0,262.73M,2017-03,310.86M,59.66M,-41.10M,-41.10M,9.577B,1.767B,3.768B,131.38M,430.11M,84.39M,20.91M,572.57M,0,3.806B,11.52B,710.24M,721.10M,766.74M,7.684B,10.79B,6.918B,131.34M,344.50M,237.03M
EVRG,2016-12,0,3.066M,531.08M,518.54M,0.38,0.38,0,0,75.47M,2016-12,300.12M,53.96M,-40.69M,-40.69M,9.506B,1.753B,3.500B,136.40M,431.66M,75.42M,24.12M,606.55M,0,3.806B,11.49B,708.96M,768.38M,1.047B,7.654B,10.72B,6.607B,-60.93M,359.14M,301.58M
EVRG,2016-09,0,3.937M,300.37M,334.74M,1.09,1.08,0,0,464.28M,2016-09,290.08M,154.72M,-40.90M,-40.90M,9.299B,1.737B,3.499B,270.58M,462.64M,239.76M,81.21M,764.65M,0,3.801B,11.24B,708.72M,762.30M,917.03M,7.42B,10.48B,6.503B,193.71M,400.81M,322.39M
EVRG,2016-06,0,5.213M,259.48M,328.84M,0.51,0.51,0,0,361.97M,2016-06,299.46M,72.34M,-39.68M,-39.68M,9.064B,1.656B,3.499B,153.62M,368.19M,116.69M,40.54M,621.45M,0,3.695B,10.97B,708.46M,741.87M,821.51M,7.256B,10.23B,6.434B,208.36M,326.22M,298.84M
EVRG,2016-03,0,3.471M,238.58M,468.64M,0.46,0.46,0,0,330.88M,2016-03,301.34M,65.58M,-40.43M,-40.43M,8.942B,1.619B,3.150B,141.81M,497.38M,107.33M,38.62M,569.45M,0,3.671B,10.81B,708.14M,675.58M,1.074B,7.118B,10.13B,6.044B,189.06M,411.15M,225.09M
