Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
V,2018-06,741.00M,11.90B,1.021B,1.749B,1.30B,1,1,42.83B,5.143B,4.219B,2018-06,2.329B,-155.00M,-155.00M,2.387B,4.802B,16.63B,3.485B,4.982B,2.812B,483.00M,5.24B,582.00M,33.32B,68.18B,5.47B,18.49B,10.93B,34.86B,49.68B,23.92B,734.00M,2.455B,2.835B
V,2018-03,1.728B,11.72B,993.00M,1.749B,0,1.12,1.11,43.91B,4.798B,4.08B,2018-03,2.605B,-153.00M,-153.00M,2.366B,6.477B,16.62B,3.336B,5.259B,3.217B,612.00M,5.073B,591.00M,34.10B,69.04B,5.476B,18.54B,9.551B,34.94B,50.51B,25.39B,744.00M,3.188B,3.76B
V,2017-12,1.203B,11.55B,839.00M,1.748B,0,1.07,1.07,43.27B,0,4.023B,2017-12,2.522B,-154.00M,-154.00M,2.238B,6.437B,16.62B,3.327B,4.464B,3.239B,717.00M,4.862B,551.00M,33.40B,67.15B,5.476B,17.29B,8.363B,33.75B,49.87B,25.39B,696.00M,2.41B,2.899B
V,2017-09,878.00M,13.44B,822.00M,2.313B,0,0.91,0.9,42.96B,0,4.033B,2017-09,2.14B,-148.00M,-148.00M,2.253B,7.284B,16.62B,3.214B,4.293B,3.099B,959.00M,4.855B,672.00M,32.76B,67.98B,5.526B,19.02B,9.994B,35.22B,48.95B,25.22B,819.00M,2.182B,2.554B
V,2017-06,118.00M,10.19B,856.00M,0,0,0.87,0.86,42.33B,0,3.709B,2017-06,2.059B,-140.00M,-140.00M,2.202B,7.146B,14.14B,3.024B,4.14B,2.914B,855.00M,4.565B,553.00M,31.94B,64.00B,5.526B,15.72B,9.511B,32.06B,48.28B,22.54B,685.00M,2.205B,2.524B
V,2017-03,-980.00M,7.922B,854.00M,0,0,0.18,0.18,41.24B,0,3.623B,2017-03,430.00M,-135.00M,-135.00M,2.133B,6.911B,14.14B,2.81B,5.162B,2.702B,2.272B,4.477B,682.00M,30.78B,63.23B,5.597B,15.50B,10.21B,32.44B,47.72B,22.24B,813.00M,2.999B,4.431B
V,2016-12,-1.369B,9.521B,716.00M,0,0,0.86,0.86,41.27B,0,3.745B,2016-12,2.07B,-140.00M,-140.00M,2.201B,5.986B,14.14B,3.115B,4.717B,2.979B,909.00M,4.461B,484.00M,31.73B,63.37B,5.717B,14.69B,10.34B,31.64B,48.68B,21.30B,630.00M,2.177B,2.453B
V,2016-09,-458.00M,8.938B,851.00M,0,0,0.79,0.79,42.30B,0,3.41B,2016-09,1.931B,-135.00M,-135.00M,2.15B,6.033B,15.88B,2.626B,3.913B,2.51B,579.00M,4.261B,643.00M,32.91B,64.04B,5.717B,14.31B,8.046B,31.12B,49.72B,23.08B,784.00M,2.44B,2.508B
V,2016-06,-543.00M,8.752B,632.00M,0,0,0.17,0.17,42.12B,0,2.998B,2016-06,412.00M,-131.00M,-131.00M,2.136B,6.186B,15.88B,2.305B,4.287B,422.00M,10.00M,3.63B,573.00M,32.83B,63.87B,5.717B,14.37B,7.783B,31.04B,49.49B,23.26B,693.00M,2.114B,2.565B
V,2016-03,-96.00M,19.90B,654.00M,0,0,0.71,0.71,23.17B,0,2.972B,2016-03,1.707B,-132.00M,-132.00M,1.883B,3.256B,15.88B,2.435B,2.567B,2.441B,734.00M,3.626B,416.00M,29.13B,54.33B,0,24.30B,5.125B,25.20B,30.02B,20.07B,537.00M,813.00M,1.358B
V,2015-12,-49.00M,21.34B,627.00M,0,80.00M,0.8,0.8,23.17B,4.283B,2.938B,2015-12,1.941B,-29.00M,-29.00M,1.884B,3.344B,15.88B,2.396B,2.639B,2.639B,698.00M,3.565B,422.00M,29.48B,54.98B,0,25.47B,5.357B,25.50B,29.50B,20.14B,542.00M,1.384B,1.365B
V,2015-09,-74.00M,6.015B,655.00M,0,79.00M,0.62,0.62,23.19B,3.915B,2.916B,2015-09,1.512B,-1.00M,-1.00M,1.888B,3.273B,0,2.294B,2.263B,2.283B,771.00M,3.571B,503.00M,29.84B,39.37B,0,10.02B,5.355B,9.525B,29.35B,4.17B,622.00M,982.00M,1.332B
V,2015-06,-4.00M,4.722B,683.00M,0,82.00M,0.69,0.69,23.20B,3.439B,2.835B,2015-06,1.697B,8.00M,8.00M,1.847B,4.134B,0,2.262B,3.229B,2.168B,471.00M,3.518B,443.00M,28.63B,39.43B,0,10.07B,5.789B,10.80B,29.36B,5.013B,573.00M,1.326B,1.596B
