Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
LYV,2017-06,-136.13M,2.217B,2.022B,66.43M,1.737B,0.31,0.29,2.922B,1.873B,661.11M,2017-06,0,81.48M,-25.85M,-25.85M,817.37M,205.77M,2.249B,113.55M,1.983B,90.54M,9.984M,2.684B,434.38M,1.227B,8.251B,2.054M,3.984B,3.837B,6.794B,4.267B,2.958B,547.57M,982.03M,865.11M
LYV,2017-03,-165.23M,2.228B,775.26M,59.94M,1.796B,-0.22,-0.22,2.914B,1.802B,467.62M,2017-03,0,-32.99M,-25.06M,-25.06M,782.17M,203.21M,2.259B,-22.02M,1.632B,-41.25M,6.521M,1.243B,383.31M,1.117B,7.824B,2.047M,3.601B,3.539B,6.483B,4.222B,2.944B,489.64M,924.42M,584.64M
LYV,2016-12,-176.71M,1.527B,821.28M,53.32M,828.27M,-0.58,-0.58,2.928B,1.745B,447.66M,2016-12,0,-101.36M,-29.80M,-29.80M,751.54M,249.54M,2.260B,-37.09M,1.371B,-91.10M,1.872M,1.269B,422.00M,1.126B,6.764B,2.034M,2.674B,2.460B,5.415B,4.091B,2.954B,484.75M,781.50M,568.94M
LYV,2016-09,-144.27M,1.040B,2.428B,46.69M,518.68M,0.51,0.49,2.800B,1.695B,742.41M,2016-09,0,111.08M,-24.62M,-24.62M,720.59M,198.66M,1.985B,191.54M,1.681B,146.58M,13.82M,3.170B,414.41M,1.281B,6.417B,2.027M,2.407B,2.281B,4.898B,4.010B,2.617B,550.87M,775.58M,785.42M
LYV,2016-06,-136.40M,1.512B,1.606B,44.92M,1.348B,0.13,0.13,2.850B,1.662B,573.57M,2016-06,0,37.74M,-24.63M,-24.63M,712.81M,198.62M,1.985B,73.88M,1.592B,41.87M,5.406M,2.179B,374.83M,1.189B,7.043B,2.024M,2.970B,3.023B,5.628B,4.073B,2.604B,499.69M,813.81M,634.56M
LYV,2016-03,-112.90M,1.699B,784.20M,43.99M,1.354B,-0.29,-0.29,2.774B,1.650B,423.51M,2016-03,0,-44.52M,-24.88M,-24.88M,722.79M,204.03M,1.993B,-33.26M,1.499B,-49.03M,6.927M,1.208B,337.21M,1.184B,6.927B,2.023M,2.966B,2.926B,5.523B,3.961B,2.596B,456.78M,878.92M,480.68M
LYV,2015-12,-111.66M,1.303B,1.222B,42.35M,635.05M,-0.47,-0.47,2.751B,1.626B,514.96M,2015-12,14.39M,-78.33M,-24.92M,-24.92M,731.28M,250.00M,2.003B,-40.19M,1.251B,-70.95M,2.89M,1.737B,402.93M,1.237B,6.156B,2.02M,2.288B,2.101B,4.709B,3.868B,2.608B,555.15M,721.55M,452.60M
LYV,2015-09,-94.23M,1.061B,1.974B,42.13M,521.65M,0.39,0.38,2.771B,1.605B,648.60M,2015-09,12.82M,89.05M,-25.38M,-25.38M,719.52M,208.76M,1.994B,154.14M,1.535B,117.96M,13.58M,2.623B,365.22M,1.331B,6.265B,2.019M,2.297B,2.132B,4.718B,3.969B,2.586B,494.46M,748.93M,631.34M
LYV,2015-06,-87.93M,1.526B,1.279B,57.29M,1.201B,0.06,0.06,2.774B,1.610B,486.68M,2015-06,12.27M,15.06M,-25.26M,-25.26M,701.76M,194.61M,1.973B,42.17M,1.444B,25.12M,4.91M,1.766B,329.57M,1.251B,6.714B,2.016M,2.753B,2.727B,5.269B,3.961B,2.542B,444.51M,808.81M,524.23M
LYV,2015-03,-114.48M,1.607B,721.29M,64.10M,1.082B,-0.31,-0.31,2.456B,1.546B,399.02M,2015-03,0,-58.28M,-23.80M,-23.80M,675.79M,195.39M,1.969B,-24.42M,1.339B,-65.78M,0.745M,1.120B,314.54M,1.196B,6.338B,2.009M,2.653B,2.507B,4.950B,3.685B,2.443B,423.45M,794.30M,434.54M
LYV,2014-12,-70.01M,1.382B,1.128B,47.44M,544.82M,-0.95,-0.95,2.531B,1.551B,444.25M,2014-12,0,-186.46M,-24.95M,-24.95M,695.34M,225.78M,1.996B,-56.84M,1.268B,-210.89M,5.112M,1.572B,359.31M,1.297B,5.968B,2.004M,2.268B,2.011B,4.485B,3.701B,2.474B,501.09M,732.26M,419.30M
LYV,2014-09,-37.58M,1.358B,1.877B,47.95M,399.53M,0.52,0.49,2.474B,1.530B,625.49M,2014-09,0,105.16M,-27.48M,-27.48M,695.94M,165.22M,2.027B,151.24M,1.507B,112.69M,-3.137M,2.502B,349.68M,1.505B,6.048B,1.998M,2.498B,1.992B,4.366B,3.550B,2.375B,474.25M,742.92M,607.15M
