Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
MKC,2013-08,-183.60M,146.80M,608.80M,360.00M,0.395,0.39,2.104B,1.368B,407.60M,2013-08,640.80M,104.40M,-14.00M,-14.00M,549.70M,56.80M,1.019B,148.40M,694.30M,134.70M,35.30M,1.016B,259.20M,1.783B,4.353B,955.10M,1.371B,1.054B,2.556B,2.982B,1.501B,259.20M,324.70M,462.40M
MKC,2013-05,-184.20M,72.10M,608.20M,551.90M,0.3,0.295,2.108B,1.364B,394.40M,2013-05,611.40M,78.60M,-13.50M,-13.50M,554.30M,71.50M,774.40M,116.00M,674.30M,103.30M,30.60M,1.003B,278.40M,1.717B,4.209B,947.70M,1.218B,1.226B,2.475B,2.991B,1.249B,278.40M,322.10M,399.90M
MKC,2013-02,-163.00M,68.60M,572.70M,453.80M,0.285,0.285,2.014B,1.335B,361.70M,2013-02,606.50M,76.00M,-13.90M,-13.90M,532.50M,0,776.00M,112.00M,661.70M,98.70M,28.10M,934.40M,249.70M,1.707B,4.086B,921.90M,1.212B,1.116B,2.361B,2.875B,1.246B,249.70M,340.20M,403.90M
MKC,2012-11,-159.90M,79.00M,663.40M,392.60M,0.56,0.555,2.019B,1.333B,482.40M,2012-11,615.00M,148.50M,-13.90M,-13.90M,547.30M,0,779.20M,200.30M,677.00M,187.00M,46.00M,1.146B,282.10M,1.683B,4.165B,908.20M,1.285B,1.188B,2.465B,2.88B,1.278B,282.10M,375.80M,465.90M
MKC,2012-08,-89.50M,72.20M,586.00M,231.30M,0.395,0.39,2.012B,1.297B,391.70M,2012-08,628.60M,104.40M,-13.20M,-13.20M,518.50M,0,1.026B,144.20M,671.30M,131.90M,33.00M,977.70M,247.50M,1.706B,4.057B,0,1.219B,902.60M,2.333B,2.838B,1.430B,247.50M,317.50M,411.20M
MKC,2012-05,-127.30M,61.40M,595.60M,244.40M,0.305,0.3,1.993B,1.281B,388.40M,2012-05,611.00M,80.40M,-13.90M,-13.90M,507.50M,0,1.028B,121.30M,655.90M,107.30M,30.80M,984.00M,267.10M,1.621B,3.966B,0,1.167B,900.30M,2.327B,2.798B,1.426B,267.10M,321.90M,378.00M
MKC,2012-02,-35.60M,54.40M,551.40M,283.10M,0.28,0.275,2.052B,1.294B,355.30M,2012-02,640.40M,74.50M,-13.50M,-13.50M,523.40M,0,1.029B,112.50M,676.80M,99.90M,30.00M,906.70M,242.80M,1.674B,4.080B,0,1.193B,959.90M,2.387B,2.887B,1.427B,242.80M,342.30M,381.10M
MKC,2011-11,-59.00M,53.90M,631.60M,222.40M,0.495,0.49,2.044B,1.269B,479.10M,2011-11,613.70M,131.10M,-13.60M,-13.60M,523.10M,0,1.030B,192.00M,494.70M,178.20M,50.90M,1.111B,287.10M,1.602B,4.088B,0,1.223B,993.30M,2.469B,2.865B,1.476B,287.10M,366.60M,427.00M
MKC,2011-08,118.80M,52.20M,555.90M,0.30M,0.345,0.345,1.747B,1.244B,364.50M,2011-08,600.30M,92.30M,-13.10M,-13.10M,497.60M,0,1.032B,128.40M,639.20M,116.40M,31.20M,920.40M,236.10M,1.711B,3.715B,0,1.163B,639.50M,1.994B,2.551B,1.355B,236.10M,303.20M,391.70M
MKC,2011-05,112.40M,47.90M,533.00M,208.50M,0.28,0.275,1.715B,1.229B,350.70M,2011-05,577.30M,73.80M,-12.30M,-12.30M,494.80M,0,781.20M,109.30M,638.00M,97.90M,30.40M,883.70M,241.40M,1.633B,3.589B,0,1.080B,846.50M,1.947B,2.510B,1.101B,241.40M,301.80M,342.60M
