Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CSX,2016-09,-639.00M,755.00M,1.869B,631.00M,0.48,0.48,0,42.72B,841.00M,2016-09,397.00M,455.00M,-139.00M,-139.00M,30.78B,9.505B,9.888B,841.00M,1.399B,715.00M,260.00M,2.71B,0,11.66B,34.68B,937.00M,2.163B,2.263B,23.01B,32.52B,20.75B,0,1.399B,925.00M
CSX,2016-06,-649.00M,828.00M,1.864B,632.00M,0.47,0.47,0,42.34B,840.00M,2016-06,399.00M,445.00M,-141.00M,-141.00M,30.61B,9.355B,9.905B,840.00M,1.367B,707.00M,262.00M,2.704B,0,11.61B,34.55B,946.00M,2.228B,2.282B,22.92B,32.32B,20.64B,0,1.367B,912.00M
CSX,2016-03,-658.00M,1.106B,1.914B,20.00M,0.37,0.37,63.00M,41.86B,704.00M,2016-03,370.00M,356.00M,-143.00M,-143.00M,30.29B,9.396B,10.52B,704.00M,1.383B,568.00M,212.00M,2.618B,0,11.59B,34.61B,956.00M,2.608B,1.692B,23.00B,32.00B,21.31B,0,1.383B,917.00M
CSX,2015-12,-665.00M,1.438B,2.03B,20.00M,0.4824,0.48,63.00M,41.57B,751.00M,2015-12,350.00M,466.00M,-134.00M,-134.00M,30.17B,9.179B,10.52B,751.00M,1.362B,741.00M,275.00M,2.781B,0,11.65B,34.74B,966.00M,2.84B,1.952B,23.08B,31.90B,21.12B,0,1.362B,982.00M
CSX,2015-09,-645.00M,966.00M,2.006B,18.00M,0.52,0.52,64.00M,40.84B,933.00M,2015-09,309.00M,507.00M,-136.00M,-136.00M,29.64B,8.957B,10.09B,933.00M,1.571B,799.00M,292.00M,2.939B,0,11.64B,34.02B,975.00M,2.502B,1.922B,22.36B,31.51B,20.43B,0,1.571B,1.003B
CSX,2015-06,-656.00M,1.118B,2.047B,18.00M,0.56,0.56,0,40.31B,1.017B,2015-06,295.00M,553.00M,-134.00M,-134.00M,29.25B,8.897B,10.11B,1.017B,1.495B,887.00M,334.00M,3.064B,0,11.56B,33.78B,984.00M,2.669B,1.778B,22.20B,31.11B,20.42B,0,1.495B,1.022B
CSX,2015-03,-668.00M,818.00M,2.184B,228.00M,0.45,0.45,0,39.82B,843.00M,2015-03,291.00M,442.00M,-134.00M,-134.00M,28.87B,8.886B,9.513B,843.00M,1.556B,711.00M,269.00M,3.027B,0,11.32B,33.16B,988.00M,2.457B,2.038B,21.82B,30.70B,19.78B,0,1.556B,1.103B
CSX,2014-12,-666.00M,961.00M,2.291B,228.00M,0.495,0.49,0,39.34B,901.00M,2014-12,273.00M,491.00M,-128.00M,-128.00M,28.58B,8.858B,9.514B,901.00M,1.621B,775.00M,284.00M,3.192B,0,11.15B,33.05B,992.00M,2.572B,2.107B,21.88B,30.48B,19.77B,0,1.621B,1.129B
CSX,2014-09,-483.00M,1.054B,2.245B,230.00M,0.51,0.51,0,38.53B,976.00M,2014-09,276.00M,509.00M,-137.00M,-137.00M,27.99B,8.742B,9.387B,976.00M,1.742B,813.00M,304.00M,3.221B,0,11.12B,32.62B,995.00M,2.676B,2.231B,21.48B,29.95B,19.25B,0,1.742B,1.123B
CSX,2014-06,-492.00M,789.00M,2.247B,899.00M,0.53,0.53,0,38.01B,997.00M,2014-06,275.00M,529.00M,-135.00M,-135.00M,27.68B,8.728B,8.41B,997.00M,1.619B,850.00M,321.00M,3.244B,0,10.88B,31.98B,1.00B,2.372B,2.797B,21.07B,29.60B,18.27B,0,1.619B,1.062B
CSX,2014-03,-507.00M,723.00M,2.273B,325.00M,0.4,0.4,0,37.60B,739.00M,2014-03,259.00M,398.00M,-140.00M,-140.00M,27.49B,8.658B,9.021B,739.00M,1.625B,606.00M,208.00M,3.012B,0,10.62B,31.68B,1.004B,2.289B,2.212B,21.04B,29.39B,18.82B,0,1.625B,1.073B
CSX,2013-12,-523.00M,1.079B,2.219B,533.00M,0.4222,0.42,0,37.18B,813.00M,2013-12,252.00M,426.00M,-131.00M,-131.00M,27.29B,8.662B,9.022B,813.00M,1.635B,674.00M,248.00M,3.032B,0,10.48B,31.78B,1.009B,2.602B,2.424B,21.28B,29.18B,18.85B,0,1.635B,1.052B
CSX,2013-09,-886.00M,719.00M,2.145B,264.00M,0.45,0.45,64.00M,36.64B,840.00M,2013-09,267.00M,455.00M,-136.00M,-136.00M,26.95B,8.387B,8.787B,840.00M,1.727B,709.00M,254.00M,2.985B,765.00M,9.848B,30.94B,1.014B,2.20B,2.251B,21.08B,28.74B,18.82B,17.00M,1.727B,981.00M
CSX,2013-06,-902.00M,1.017B,2.106B,564.00M,0.51,0.51,64.00M,36.15B,940.00M,2013-06,264.00M,521.00M,-140.00M,-140.00M,26.60B,8.313B,8.811B,940.00M,1.585B,809.00M,288.00M,3.046B,764.00M,9.643B,30.88B,1.019B,2.489B,2.418B,21.22B,28.39B,18.80B,1.016B,1.585B,946.00M
CSX,2013-03,-919.00M,1.072B,2.083B,572.00M,0.45,0.45,0,35.67B,880.00M,2013-03,283.00M,462.00M,-147.00M,-147.00M,26.29B,8.202B,8.846B,880.00M,1.625B,730.00M,268.00M,2.963B,0,9.33B,30.59B,1.022B,2.567B,2.474B,21.24B,28.02B,18.76B,1.01B,1.625B,976.00M
CSX,2012-12,-936.00M,1.371B,2.08B,780.00M,0.4343,0.43,0,35.28B,811.00M,2012-12,274.00M,447.00M,-140.00M,-140.00M,26.05B,8.096B,9.052B,811.00M,1.585B,725.00M,278.00M,2.891B,0,9.122B,30.72B,1.02B,2.953B,2.645B,21.59B,27.77B,18.94B,0,1.585B,1.114B
CSX,2012-09,-833.00M,728.00M,2.04B,806.00M,0.44,0.44,0,35.02B,854.00M,2012-09,264.00M,455.00M,-138.00M,-138.00M,25.93B,8.018B,8.257B,854.00M,1.627B,721.00M,266.00M,2.894B,0,9.016B,29.93B,1.031B,2.393B,3.021B,20.90B,27.54B,17.88B,0,1.458B,1.163B
CSX,2012-06,-849.00M,683.00M,2.069B,508.00M,0.49,0.49,0,34.62B,943.00M,2012-06,256.00M,512.00M,-139.00M,-139.00M,25.63B,7.896B,8.581B,943.00M,1.454B,809.00M,297.00M,3.012B,0,8.881B,29.59B,1.04B,2.372B,2.575B,20.69B,27.22B,18.12B,0,1.283B,1.136B
CSX,2012-03,-866.00M,766.00M,2.11B,502.00M,0.43,0.43,0,34.00B,856.00M,2012-03,251.00M,449.00M,-144.00M,-144.00M,25.14B,7.799B,8.623B,856.00M,1.507B,716.00M,267.00M,2.966B,0,8.491B,29.19B,1.039B,2.468B,2.593B,20.68B,26.72B,18.09B,0,1.339B,1.161B
CSX,2011-12,-875.00M,1.306B,5.144B,507.00M,0.46,0.46,0,33.70B,-2.141B,2011-12,240.00M,489.00M,-138.00M,-138.00M,24.97B,7.601B,8.734B,893.00M,1.688B,764.00M,275.00M,3.003B,0,8.455B,29.34B,1.049B,2.806B,2.558B,20.88B,26.54B,18.32B,0,1.688B,1.00B
CSX,2011-09,-738.00M,641.00M,1.069B,494.00M,0.43,0.43,0,33.14B,1.894B,2011-09,236.00M,464.00M,-137.00M,-137.00M,24.42B,7.535B,8.16B,878.00M,1.299B,746.00M,282.00M,2.963B,0,8.256B,28.25B,1.05B,2.301B,2.568B,19.98B,25.95B,17.41B,0,1.299B,1.148B
CSX,2011-06,-747.00M,1.295B,1.083B,494.00M,0.46,0.46,0,32.78B,1.936B,2011-06,251.00M,506.00M,-133.00M,-133.00M,24.20B,7.34B,8.186B,926.00M,1.393B,792.00M,286.00M,3.019B,0,8.93B,28.70B,1.095B,2.967B,2.485B,19.76B,25.74B,17.28B,0,1.213B,1.112B
